,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Jason Roy,298438,Bhuvneshwar Kumar,326016,"Kumar to Roy, no run 127 kph, back of a length and outside off stump. No love from Roy",1st innings,0.1,no run,0,0,0/0,"Kumar to Roy, no run",,"127 kph, back of a length and outside off stump. No love from Roy",0
1,2,Jason Roy,298438,Bhuvneshwar Kumar,326016,"Kumar to Roy, no run good length ball, aimed wider outside off stump, Roy ignores it again.",1st innings,0.2,no run,0,0,0/0,"Kumar to Roy, no run",,"good length ball, aimed wider outside off stump, Roy ignores it again.",0
2,3,Jason Roy,298438,Bhuvneshwar Kumar,326016,"Kumar to Roy, no run spots the inswinger and blocks with the full face of the bat. The 131 kph delivery begins moving in the air, then goes off the pitch too. Bhuvneshwar can extract a lot from a grassy pitch",1st innings,0.3,no run,0,0,0/0,"Kumar to Roy, no run",,"spots the inswinger and blocks with the full face of the bat. The 131 kph delivery begins moving in the air, then goes off the pitch too. Bhuvneshwar can extract a lot from a grassy pitch",0
3,4,Jason Roy,298438,Bhuvneshwar Kumar,326016,"Kumar to Roy, no run <b>extra bounce</b>! Hits the deck properly this time, just outside off stump. It seems like a good ball to force through the covers off the back foot, but the kick does Roy. Lucky not to edge it",1st innings,0.4,no run,0,0,0/0,"Kumar to Roy, no run",,"<b>extra bounce</b>! Hits the deck properly this time, just outside off stump. It seems like a good ball to force through the covers off the back foot, but the kick does Roy. Lucky not to edge it",0
4,4,Jason Roy,298438,Bhuvneshwar Kumar,326016,"Kumar to Roy, 1 wide too far outside off stump for the batsman to have any say in matters, though Roy does try, going for a half-hearted, lead-footed cut",1st innings,0.4,wide,1,1,1/0,"Kumar to Roy, 1 wide",,"too far outside off stump for the batsman to have any say in matters, though Roy does try, going for a half-hearted, lead-footed cut",0
5,5,Jason Roy,298438,Bhuvneshwar Kumar,326016,"Kumar to Roy, no run that's lovely. He pitches it up on and around off stump, doesn't quite get the amount of swing he would like, and Roy drives carefully to mid-off",1st innings,0.5,no run,1,0,1/0,"Kumar to Roy, no run",,"that's lovely. He pitches it up on and around off stump, doesn't quite get the amount of swing he would like, and Roy drives carefully to mid-off",0
6,6,Jason Roy,298438,Bhuvneshwar Kumar,326016,"Kumar to Roy, no run <b>top stuff to end the over</B>. He pitches it on fourth stump, gets it to straighten off the deck and Roy, who is pushing hard while camped on the back foot, is beaten on the outside edge",1st innings,0.6,no run,1,0,1/0,"Kumar to Roy, no run",,"<b>top stuff to end the over</B>. He pitches it on fourth stump, gets it to straighten off the deck and Roy, who is pushing hard while camped on the back foot, is beaten on the outside edge",0
7,7,Sam Billings,297628,Hardik Pandya,625371,"Pandya to Billings, no run fuller delivery outside off, Billings begins as openers should. Not playing when he doesn't need to",1st innings,1.1,no run,1,0,1/0,"Pandya to Billings, no run",,"fuller delivery outside off, Billings begins as openers should. Not playing when he doesn't need to",0
8,8,Sam Billings,297628,Hardik Pandya,625371,"Pandya to Billings, no run shortish and outside off, Billings moves back and across and avoids it",1st innings,1.2,no run,1,0,1/0,"Pandya to Billings, no run",,"shortish and outside off, Billings moves back and across and avoids it",0
9,9,Sam Billings,297628,Hardik Pandya,625371,"Pandya to Billings, no run good shape away from the bat and Billings, who steps forward, in accordance to the fuller length, lets it go through to the wicketkeeper. Pitched on fifth stump and snaked towards slip",1st innings,1.3,no run,1,0,1/0,"Pandya to Billings, no run",,"good shape away from the bat and Billings, who steps forward, in accordance to the fuller length, lets it go through to the wicketkeeper. Pitched on fifth stump and snaked towards slip",0
