,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Tamim Iqbal,56194,Suranga Lakmal,49619,"Lakmal to Tamim Iqbal, 2 runs pitched up and slanting away outside off, Tamim presses forward, meets the pitch and push-drives through the vacant cover-point region",1st innings,Anamul Haque,380354,,,0.1,run,2,2,2/0,"Lakmal to Tamim Iqbal, 2 runs",,"pitched up and slanting away outside off, Tamim presses forward, meets the pitch and push-drives through the vacant cover-point region",0
1,2,Tamim Iqbal,56194,Suranga Lakmal,49619,"Lakmal to Tamim Iqbal, no run Lakmal finds late inswing and hits the front pad of Tamim. But it pitched outside the leg stump, and it was perhaps bouncing over the stumps too. The opener was struck above the knee-roll",1st innings,Anamul Haque,380354,,,0.2,no run,2,0,2/0,"Lakmal to Tamim Iqbal, no run",,"Lakmal finds late inswing and hits the front pad of Tamim. But it pitched outside the leg stump, and it was perhaps bouncing over the stumps too. The opener was struck above the knee-roll",0
2,3,Tamim Iqbal,56194,Suranga Lakmal,49619,"Lakmal to Tamim Iqbal, no run back of a length on off, solidly blocked on the front foot",1st innings,Anamul Haque,380354,,,0.3,no run,2,0,2/0,"Lakmal to Tamim Iqbal, no run",,"back of a length on off, solidly blocked on the front foot",0
3,4,Tamim Iqbal,56194,Suranga Lakmal,49619,"Lakmal to Tamim Iqbal, no run full and nipping away just a shade outside off, Tamim pushes away from the body and watches the ball<strong> skip past the outside edge</strong>",1st innings,Anamul Haque,380354,,,0.4,no run,2,0,2/0,"Lakmal to Tamim Iqbal, no run",,"full and nipping away just a shade outside off, Tamim pushes away from the body and watches the ball<strong> skip past the outside edge</strong>",0
4,5,Tamim Iqbal,56194,Suranga Lakmal,49619,"Lakmal to Tamim Iqbal, no run full and angling away wider outside off, Tamim shoulders arms",1st innings,Anamul Haque,380354,,,0.5,no run,2,0,2/0,"Lakmal to Tamim Iqbal, no run",,"full and angling away wider outside off, Tamim shoulders arms",0
5,6,Tamim Iqbal,56194,Suranga Lakmal,49619,"Lakmal to Tamim Iqbal, 2 runs overpitched and outside off, Tamim stretches out but does not middle a drive. Instead, he squeezes the ball through extra cover",1st innings,Anamul Haque,380354,,,0.6,run,4,2,4/0,"Lakmal to Tamim Iqbal, 2 runs",,"overpitched and outside off, Tamim stretches out but does not middle a drive. Instead, he squeezes the ball through extra cover",0
6,7,Anamul Haque,380354,Dushmantha Chameera,552152,"Chameera to Anamul Haque, no run short, wide, the extra pace works in the batsman favour. Anamul slashes it with all his might but straight to backward point",1st innings,Tamim Iqbal,56194,Suranga Lakmal,49619,1.1,no run,4,0,4/0,"Chameera to Anamul Haque, no run",,"short, wide, the extra pace works in the batsman favour. Anamul slashes it with all his might but straight to backward point",0
7,8,Anamul Haque,380354,Dushmantha Chameera,552152,"Chameera to Anamul Haque, no run good-length outswinger, starts outside off and nibbles away further. Anamul watches it through to Dickwella",1st innings,Tamim Iqbal,56194,Suranga Lakmal,49619,1.2,no run,4,0,4/0,"Chameera to Anamul Haque, no run",,"good-length outswinger, starts outside off and nibbles away further. Anamul watches it through to Dickwella",0
8,9,Anamul Haque,380354,Dushmantha Chameera,552152,"Chameera to Anamul Haque, no run off-stump yorker, which is dug out to the covers",1st innings,Tamim Iqbal,56194,Suranga Lakmal,49619,1.3,no run,4,0,4/0,"Chameera to Anamul Haque, no run",,"off-stump yorker, which is dug out to the covers",0
9,10,Anamul Haque,380354,Dushmantha Chameera,552152,"Chameera to Anamul Haque, 1 leg bye back of a length and straying into the hips, does not make contact with a flick but secures a leg bye to square leg",1st innings,Tamim Iqbal,56194,Suranga Lakmal,49619,1.4,leg bye,5,1,5/0,"Chameera to Anamul Haque, 1 leg bye",,"back of a length and straying into the hips, does not make contact with a flick but secures a leg bye to square leg",0
10,11,Tamim Iqbal,56194,Dushmantha Chameera,552152,"Chameera to Tamim Iqbal, no run back of a length, rears up and <strong>moves past the outside edge</strong> near the higher part of the bat",1st innings,Anamul Haque,380354,Suranga Lakmal,49619,1.5,no run,5,0,5/0,"Chameera to Tamim Iqbal, no run",,"back of a length, rears up and <strong>moves past the outside edge</strong> near the higher part of the bat",0
