,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Hashim Amla,43906,Mohammad Irfan,429981,"Mohammad Irfan to Amla, OUT and Irfan has removed Amla first ball at his home ground. A loose shot from Hashim. Irfan bowls in the zone first up. On a length, just short of driving length, and just outside off. Amla follows it, is done in by the angle, and gets a healthy edge. Kamran Akmal takes it in front of slip",1st innings,0.1,out,0,0,0/1,"Mohammad Irfan to Amla, OUT",,"and Irfan has removed Amla first ball at his home ground. A loose shot from Hashim. Irfan bowls in the zone first up. On a length, just short of driving length, and just outside off. Amla follows it, is done in by the angle, and gets a healthy edge. Kamran Akmal takes it in front of slip",1
1,2,Colin Ingram,45705,Mohammad Irfan,429981,"Mohammad Irfan to Ingram, OUT bowled'im. Timber all over. Irfan is on fire. That's Garner bowling those yorkers with the left arm/ A perfect yorker first up. Swinging in, on the crease it lands and in front of off, and moves away slightly to beat the outside edge and knock the off stump over",1st innings,0.2,out,0,0,0/2,"Mohammad Irfan to Ingram, OUT",,"bowled'im. Timber all over. Irfan is on fire. That's Garner bowling those yorkers with the left arm/ A perfect yorker first up. Swinging in, on the crease it lands and in front of off, and moves away slightly to beat the outside edge and knock the off stump over",2
2,3,AB de Villiers,44936,Mohammad Irfan,429981,"Mohammad Irfan to de Villiers, no run oh a soft hat-trick ball. Full toss outside off, tentatively kept out by AB",1st innings,0.3,no run,0,0,0/2,"Mohammad Irfan to de Villiers, no run",,"oh a soft hat-trick ball. Full toss outside off, tentatively kept out by AB",2
3,4,AB de Villiers,44936,Mohammad Irfan,429981,"Mohammad Irfan to de Villiers, no run signs of tennis-ball bounce. Short, wide, but AB has had to play this in front of square",1st innings,0.4,no run,0,0,0/2,"Mohammad Irfan to de Villiers, no run",,"signs of tennis-ball bounce. Short, wide, but AB has had to play this in front of square",2
4,5,AB de Villiers,44936,Mohammad Irfan,429981,"Mohammad Irfan to de Villiers, no run short of a length, outside off, defended off the back foot",1st innings,0.5,no run,0,0,0/2,"Mohammad Irfan to de Villiers, no run",,"short of a length, outside off, defended off the back foot",2
5,6,AB de Villiers,44936,Mohammad Irfan,429981,"Mohammad Irfan to de Villiers, FOUR runs short, and wide, and AB has cut it away really nicely. That bounce did get a bit big on him, but de rode it well and cut it between point and cover-point",1st innings,0.6,four,4,4,4/2,"Mohammad Irfan to de Villiers, FOUR runs",,"short, and wide, and AB has cut it away really nicely. That bounce did get a bit big on him, but de rode it well and cut it between point and cover-point",2
6,7,Graeme Smith,47270,Junaid Khan,259551,"Junaid Khan to Smith, no run short of a length, outside off, defended off the back foot",1st innings,1.1,no run,4,0,4/2,"Junaid Khan to Smith, no run",,"short of a length, outside off, defended off the back foot",2
7,8,Graeme Smith,47270,Junaid Khan,259551,"Junaid Khan to Smith, no run moves well across to defend a wide length ball",1st innings,1.2,no run,4,0,4/2,"Junaid Khan to Smith, no run",,moves well across to defend a wide length ball,2
8,9,Graeme Smith,47270,Junaid Khan,259551,"Junaid Khan to Smith, no run length ball, swinging back in, hits the inside half of the defensive bat",1st innings,1.3,no run,4,0,4/2,"Junaid Khan to Smith, no run",,"length ball, swinging back in, hits the inside half of the defensive bat",2
9,10,Graeme Smith,47270,Junaid Khan,259551,"Junaid Khan to Smith, no run short of a length, just outside off, defended to short midwicket",1st innings,1.4,no run,4,0,4/2,"Junaid Khan to Smith, no run",,"short of a length, just outside off, defended to short midwicket",2
10,11,Graeme Smith,47270,Junaid Khan,259551,"Junaid Khan to Smith, no run moves well across to defend a length ball to short midwicket",1st innings,1.5,no run,4,0,4/2,"Junaid Khan to Smith, no run",,moves well across to defend a length ball to short midwicket,2
11,12,Graeme Smith,47270,Junaid Khan,259551,"Junaid Khan to Smith, no run looks to steer this behind square, but finds point. A maiden from Junaid to build up on Irfan's over",1st innings,1.6,no run,4,0,4/2,"Junaid Khan to Smith, no run",,"looks to steer this behind square, but finds point. A maiden from Junaid to build up on Irfan's over",2
12,13,AB de Villiers,44936,Mohammad Irfan,429981,"Mohammad Irfan to de Villiers, no run short of a length, outside off, left alone to angle away",1st innings,2.1,no run,4,0,4/2,"Mohammad Irfan to de Villiers, no run",,"short of a length, outside off, left alone to angle away",2
13,14,AB de Villiers,44936,Mohammad Irfan,429981,"Mohammad Irfan to de Villiers, 1 run short of a length, just outside off, runs off the face of the bat to third man for a single",1st innings,2.2,run,5,1,5/2,"Mohammad Irfan to de Villiers, 1 run",,"short of a length, just outside off, runs off the face of the bat to third man for a single",2
14,15,Graeme Smith,47270,Mohammad Irfan,429981,"Mohammad Irfan to Smith, no run that is nasty too. Short of a length, outside off, seams back in, jumps up uncomfortably too, hits him in the rib cage",1st innings,2.3,no run,5,0,5/2,"Mohammad Irfan to Smith, no run",,"that is nasty too. Short of a length, outside off, seams back in, jumps up uncomfortably too, hits him in the rib cage",2
15,16,Graeme Smith,47270,Mohammad Irfan,429981,"Mohammad Irfan to Smith, no run forward to defend a short-of-a-length delivery",1st innings,2.4,no run,5,0,5/2,"Mohammad Irfan to Smith, no run",,forward to defend a short-of-a-length delivery,2
16,17,Graeme Smith,47270,Mohammad Irfan,429981,"Mohammad Irfan to Smith, no run short of a length, outside off, left alone, climbs head high for Akmal",1st innings,2.5,no run,5,0,5/2,"Mohammad Irfan to Smith, no run",,"short of a length, outside off, left alone, climbs head high for Akmal",2
17,18,Graeme Smith,47270,Mohammad Irfan,429981,"Mohammad Irfan to Smith, no run full now, in front of off, punched to mid-on",1st innings,2.6,no run,5,0,5/2,"Mohammad Irfan to Smith, no run",,"full now, in front of off, punched to mid-on",2
18,19,AB de Villiers,44936,Junaid Khan,259551,"Junaid Khan to de Villiers, 2 runs clipped away past midwicket for a couple",1st innings,3.1,run,7,2,7/2,"Junaid Khan to de Villiers, 2 runs",,clipped away past midwicket for a couple,2
19,20,AB de Villiers,44936,Junaid Khan,259551,"Junaid Khan to de Villiers, no run gets swing back in this time, but his AB high on the thigh",1st innings,3.2,no run,7,0,7/2,"Junaid Khan to de Villiers, no run",,"gets swing back in this time, but his AB high on the thigh",2
20,21,AB de Villiers,44936,Junaid Khan,259551,"Junaid Khan to de Villiers, FOUR runs lovely shot. Short of a length, widish, angling away, and he rocks back to punch this between mid-off and cover",1st innings,3.3,four,11,4,11/2,"Junaid Khan to de Villiers, FOUR runs",,"lovely shot. Short of a length, widish, angling away, and he rocks back to punch this between mid-off and cover",2
21,22,AB de Villiers,44936,Junaid Khan,259551,"Junaid Khan to de Villiers, no run length ball, just outside off, defended off the back foot",1st innings,3.4,no run,11,0,11/2,"Junaid Khan to de Villiers, no run",,"length ball, just outside off, defended off the back foot",2
22,23,AB de Villiers,44936,Junaid Khan,259551,"Junaid Khan to de Villiers, FOUR runs thrashed down the ground. A half-volley outside off, and he is down on a knee to off-drive it between Junaid and mid-off",1st innings,3.5,four,15,4,15/2,"Junaid Khan to de Villiers, FOUR runs",,"thrashed down the ground. A half-volley outside off, and he is down on a knee to off-drive it between Junaid and mid-off",2
