,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Jason Roy,298438,Tim Southee,232364,"Southee to Roy, no run swing and seam! Back of a length outside off, nibbles away and heats the outside edge",1st innings,0.1,no run,0,0,0/0,"Southee to Roy, no run",,"swing and seam! Back of a length outside off, nibbles away and heats the outside edge",0
1,2,Jason Roy,298438,Tim Southee,232364,"Southee to Roy, no run and now some extra bounce from short of a length, Roy keen to come forward and has to take his bottom hand off the bat as he defends",1st innings,0.2,no run,0,0,0/0,"Southee to Roy, no run",,"and now some extra bounce from short of a length, Roy keen to come forward and has to take his bottom hand off the bat as he defends",0
2,3,Jason Roy,298438,Tim Southee,232364,"Southee to Roy, 2 runs some width offered this time, cut through backward point to get England up and running",1st innings,0.3,run,2,2,2/0,"Southee to Roy, 2 runs",,"some width offered this time, cut through backward point to get England up and running",0
3,4,Jason Roy,298438,Tim Southee,232364,"Southee to Roy, FOUR runs a lovely piece of timing as he gets a touch too straight and is tucked through square leg",1st innings,0.4,four,6,4,6/0,"Southee to Roy, FOUR runs",,a lovely piece of timing as he gets a touch too straight and is tucked through square leg,0
4,5,Jason Roy,298438,Tim Southee,232364,"Southee to Roy, no run back outside off, left alone",1st innings,0.5,no run,6,0,6/0,"Southee to Roy, no run",,"back outside off, left alone",0
5,6,Jason Roy,298438,Tim Southee,232364,"Southee to Roy, no run full outside off, 80mph, he defends on the walk into the covers",1st innings,0.6,no run,6,0,6/0,"Southee to Roy, no run",,"full outside off, 80mph, he defends on the walk into the covers",0
6,6,Alex Hales,249866,Ben Wheeler,440523,"Wheeler to Hales, 1 wide over the wicket, there's some swing, but it started down the leg side",1st innings,1.0,wide,7,1,7/0,"Wheeler to Hales, 1 wide",,"over the wicket, there's some swing, but it started down the leg side",0
7,7,Alex Hales,249866,Ben Wheeler,440523,"Wheeler to Hales, no run adjust his line nicely, outside off, left alone by Hales",1st innings,1.1,no run,7,0,7/0,"Wheeler to Hales, no run",,"adjust his line nicely, outside off, left alone by Hales",0
8,8,Alex Hales,249866,Ben Wheeler,440523,"Wheeler to Hales, no run full at the stumps, 84mph, clipped to midwicket",1st innings,1.2,no run,7,0,7/0,"Wheeler to Hales, no run",,"full at the stumps, 84mph, clipped to midwicket",0
9,9,Alex Hales,249866,Ben Wheeler,440523,"Wheeler to Hales, no run pushed across outside off, a touch shorter, Hales went to cut it through the off side but plays underneath the ball",1st innings,1.3,no run,7,0,7/0,"Wheeler to Hales, no run",,"pushed across outside off, a touch shorter, Hales went to cut it through the off side but plays underneath the ball",0
10,10,Alex Hales,249866,Ben Wheeler,440523,"Wheeler to Hales, no run full at middle and off, 86mph, defended with an open face towards backward point",1st innings,1.4,no run,7,0,7/0,"Wheeler to Hales, no run",,"full at middle and off, 86mph, defended with an open face towards backward point",0
11,11,Alex Hales,249866,Ben Wheeler,440523,"Wheeler to Hales, no run sends down his first bouncer, good pace at 86mph and well directed over off stump, Hales drops his hands and sways out of the line",1st innings,1.5,no run,7,0,7/0,"Wheeler to Hales, no run",,"sends down his first bouncer, good pace at 86mph and well directed over off stump, Hales drops his hands and sways out of the line",0
12,12,Alex Hales,249866,Ben Wheeler,440523,"Wheeler to Hales, no run very full outside off, Hales jabs over the top of it without making contact...a decent start from Wheeler",1st innings,1.6,no run,7,0,7/0,"Wheeler to Hales, no run",,"very full outside off, Hales jabs over the top of it without making contact...a decent start from Wheeler",0
13,13,Jason Roy,298438,Tim Southee,232364,"Southee to Roy, 1 run short of a length at the body, Roy gets inside the line and tucks down to long leg",1st innings,2.1,run,8,1,8/0,"Southee to Roy, 1 run",,"short of a length at the body, Roy gets inside the line and tucks down to long leg",0
14,14,Alex Hales,249866,Tim Southee,232364,"Southee to Hales, no run nearly pops a return catch, pushes a fraction early at a fuller delivery and it travels just to the left of Southee",1st innings,2.2,no run,8,0,8/0,"Southee to Hales, no run",,"nearly pops a return catch, pushes a fraction early at a fuller delivery and it travels just to the left of Southee",0
15,15,Alex Hales,249866,Tim Southee,232364,"Southee to Hales, FOUR runs lovely punchy drive, it wasn't a half volley, he came forward and played it on the up straight of mid-off",1st innings,2.3,four,12,4,12/0,"Southee to Hales, FOUR runs",,"lovely punchy drive, it wasn't a half volley, he came forward and played it on the up straight of mid-off",0
16,16,Alex Hales,249866,Tim Southee,232364,"Southee to Hales, no run short of a length at off stump, defended into the covers...the sun peeps through for the first time today",1st innings,2.4,no run,12,0,12/0,"Southee to Hales, no run",,"short of a length at off stump, defended into the covers...the sun peeps through for the first time today",0
