,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,William Porterfield,24611,Sohail Khan,317252,"Sohail Khan to Porterfield, no run swing first up. Too full, middle and leg, defended back to him",1st innings,0.1,no run,0,0,0/0,"Sohail Khan to Porterfield, no run",,"swing first up. Too full, middle and leg, defended back to him",0
1,2,William Porterfield,24611,Sohail Khan,317252,"Sohail Khan to Porterfield, no run more swing but not as much as Porterfield expects. This is on a length, just outside off. Porterfield plays the off-stump channel, and is beaten on the outside edge",1st innings,0.2,no run,0,0,0/0,"Sohail Khan to Porterfield, no run",,"more swing but not as much as Porterfield expects. This is on a length, just outside off. Porterfield plays the off-stump channel, and is beaten on the outside edge",0
2,3,William Porterfield,24611,Sohail Khan,317252,"Sohail Khan to Porterfield, no run this is full and outside off, inviting a drive, but Porterfield resists",1st innings,0.3,no run,0,0,0/0,"Sohail Khan to Porterfield, no run",,"this is full and outside off, inviting a drive, but Porterfield resists",0
3,4,William Porterfield,24611,Sohail Khan,317252,"Sohail Khan to Porterfield, no run on a length, outside off, just holds its line. Porterfield lets it go",1st innings,0.4,no run,0,0,0/0,"Sohail Khan to Porterfield, no run",,"on a length, outside off, just holds its line. Porterfield lets it go",0
4,5,William Porterfield,24611,Sohail Khan,317252,"Sohail Khan to Porterfield, 1 run short of a length, tucked away off the hip for a single",1st innings,0.5,run,1,1,1/0,"Sohail Khan to Porterfield, 1 run",,"short of a length, tucked away off the hip for a single",0
5,6,Paul Stirling,303427,Sohail Khan,317252,"Sohail Khan to Stirling, no run on a length, angling in towards the stumps, defended towards mid-on",1st innings,0.6,no run,1,0,1/0,"Sohail Khan to Stirling, no run",,"on a length, angling in towards the stumps, defended towards mid-on",0
6,7,William Porterfield,24611,Ehsan Adil,547092,"Ehsan Adil to Porterfield, no run full, swinging into the pads, pushed firmly to mid-on",1st innings,1.1,no run,1,0,1/0,"Ehsan Adil to Porterfield, no run",,"full, swinging into the pads, pushed firmly to mid-on",0
7,8,William Porterfield,24611,Ehsan Adil,547092,"Ehsan Adil to Porterfield, no run floated outside off, just within the tram lines, left alone",1st innings,1.2,no run,1,0,1/0,"Ehsan Adil to Porterfield, no run",,"floated outside off, just within the tram lines, left alone",0
8,8,William Porterfield,24611,Ehsan Adil,547092,"Ehsan Adil to Porterfield, 1 wide this one is angled too far across, and the ball seams away after pitching. Called wide",1st innings,1.2,wide,2,1,2/0,"Ehsan Adil to Porterfield, 1 wide",,"this one is angled too far across, and the ball seams away after pitching. Called wide",0
9,9,William Porterfield,24611,Ehsan Adil,547092,"Ehsan Adil to Porterfield, FOUR runs pulled away. That is crunched. Clean out of the screws. Short, at 140ks, not even waist high, and he has disdainfully pulled it over midwicket",1st innings,1.3,four,6,4,6/0,"Ehsan Adil to Porterfield, FOUR runs",,"pulled away. That is crunched. Clean out of the screws. Short, at 140ks, not even waist high, and he has disdainfully pulled it over midwicket",0
10,10,William Porterfield,24611,Ehsan Adil,547092,"Ehsan Adil to Porterfield, no run fuller, shapes up as one that will swing back in, but keeps on going after pitching. Left alone",1st innings,1.4,no run,6,0,6/0,"Ehsan Adil to Porterfield, no run",,"fuller, shapes up as one that will swing back in, but keeps on going after pitching. Left alone",0
11,11,William Porterfield,24611,Ehsan Adil,547092,"Ehsan Adil to Porterfield, 2 runs pulled away to long leg for two. Can't bowl short if the ball is not coming up",1st innings,1.5,run,8,2,8/0,"Ehsan Adil to Porterfield, 2 runs",,pulled away to long leg for two. Can't bowl short if the ball is not coming up,0
12,12,William Porterfield,24611,Ehsan Adil,547092,"Ehsan Adil to Porterfield, no run short of a length, just outside off, seams away, left alone",1st innings,1.6,no run,8,0,8/0,"Ehsan Adil to Porterfield, no run",,"short of a length, just outside off, seams away, left alone",0
