,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Moeen Ali,8917,Mitchell Starc,311592,"Starc to Ali, no run length ball on a fourth-stump line. Moeen stays inside the line and pokes it towards backward point",1st innings,0.1,no run,0,0,0/0,"Starc to Ali, no run",,length ball on a fourth-stump line. Moeen stays inside the line and pokes it towards backward point,0
1,2,Moeen Ali,8917,Mitchell Starc,311592,"Starc to Ali, no run full on middle stump, whipped to mid-on, who's stationed fairly wide",1st innings,0.2,no run,0,0,0/0,"Starc to Ali, no run",,"full on middle stump, whipped to mid-on, who's stationed fairly wide",0
2,3,Moeen Ali,8917,Mitchell Starc,311592,"Starc to Ali, FOUR runs on middle stump again, a touch too full, and it's clipped away elegantly to the right of square leg",1st innings,0.3,four,4,4,4/0,"Starc to Ali, FOUR runs",,"on middle stump again, a touch too full, and it's clipped away elegantly to the right of square leg",0
3,4,Moeen Ali,8917,Mitchell Starc,311592,"Starc to Ali, no run yorker on off stump, excellent riposte, and he brings his bat down in a hurry from that high backlift and jabs the ball back down the ground",1st innings,0.4,no run,4,0,4/0,"Starc to Ali, no run",,"yorker on off stump, excellent riposte, and he brings his bat down in a hurry from that high backlift and jabs the ball back down the ground",0
4,5,Moeen Ali,8917,Mitchell Starc,311592,"Starc to Ali, no run full, a bit of swing in towards off stump. Driven to mid-off",1st innings,0.5,no run,4,0,4/0,"Starc to Ali, no run",,"full, a bit of swing in towards off stump. Driven to mid-off",0
5,6,Moeen Ali,8917,Mitchell Starc,311592,"Starc to Ali, no run length ball, angling in towards middle and off, defended back to the bowler",1st innings,0.6,no run,4,0,4/0,"Starc to Ali, no run",,"length ball, angling in towards middle and off, defended back to the bowler",0
6,7,Ian Bell,9062,Pat Cummins,489889,"Cummins to Bell, 1 run Short and wide, doesn't quite come on to the bat. Bell has to reach out a long way to cut and he ends up toe-ending it uppishly, just wide of mid-off",1st innings,1.1,run,5,1,5/0,"Cummins to Bell, 1 run",,"Short and wide, doesn't quite come on to the bat. Bell has to reach out a long way to cut and he ends up toe-ending it uppishly, just wide of mid-off",0
7,8,Moeen Ali,8917,Pat Cummins,489889,"Cummins to Ali, no run length ball, angling across Moeen towards off stump. Defended from the crease, into the covers",1st innings,1.2,no run,5,0,5/0,"Cummins to Ali, no run",,"length ball, angling across Moeen towards off stump. Defended from the crease, into the covers",0
8,9,Moeen Ali,8917,Pat Cummins,489889,"Cummins to Ali, 1 run back of a length, the angle gives Moeen a little bit of width outside off, and he opens his bat face and steers the ball to third man",1st innings,1.3,run,6,1,6/0,"Cummins to Ali, 1 run",,"back of a length, the angle gives Moeen a little bit of width outside off, and he opens his bat face and steers the ball to third man",0
9,10,Ian Bell,9062,Pat Cummins,489889,"Cummins to Bell, no run length ball on a fifth-stump line, left alone",1st innings,1.4,no run,6,0,6/0,"Cummins to Bell, no run",,"length ball on a fifth-stump line, left alone",0
10,11,Ian Bell,9062,Pat Cummins,489889,"Cummins to Bell, 1 run length ball wide outside off. Bell slashes at it and slices it in the air, bounces down to third man",1st innings,1.5,run,7,1,7/0,"Cummins to Bell, 1 run",,"length ball wide outside off. Bell slashes at it and slices it in the air, bounces down to third man",0
11,12,Moeen Ali,8917,Pat Cummins,489889,"Cummins to Ali, no run full on middle and off, driven to mid-off",1st innings,1.6,no run,7,0,7/0,"Cummins to Ali, no run",,"full on middle and off, driven to mid-off",0
12,13,Ian Bell,9062,Mitchell Starc,311592,"Starc to Bell, FOUR runs full and wide, Bell opens his bat face and drives uppishly, but in the gap between backward point and cover",1st innings,2.1,four,11,4,11/0,"Starc to Bell, FOUR runs",,"full and wide, Bell opens his bat face and drives uppishly, but in the gap between backward point and cover",0
13,14,Ian Bell,9062,Mitchell Starc,311592,"Starc to Bell, no run again it's up there for the drive, but Bell can't beat the man at a square-ish cover",1st innings,2.2,no run,11,0,11/0,"Starc to Bell, no run",,"again it's up there for the drive, but Bell can't beat the man at a square-ish cover",0
14,15,Ian Bell,9062,Mitchell Starc,311592,"Starc to Bell, no run length ball this time, leaving the right-hander from an off-stump line. Bell lets it go",1st innings,2.3,no run,11,0,11/0,"Starc to Bell, no run",,"length ball this time, leaving the right-hander from an off-stump line. Bell lets it go",0
15,16,Ian Bell,9062,Mitchell Starc,311592,"Starc to Bell, FOUR runs full on off stump, and Bell leans into another elegant drive, places this one between cover and mid-off",1st innings,2.4,four,15,4,15/0,"Starc to Bell, FOUR runs",,"full on off stump, and Bell leans into another elegant drive, places this one between cover and mid-off",0
