,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Aaron Finch,5334,Usman Shinwari,697279,"Usman Shinwari to Finch, 2 runs full and shaping into the pads, he clips this neatly behind square, wide of fine leg for an easy two to start",1st innings,0.1,run,2,2,2/0,"Usman Shinwari to Finch, 2 runs",,"full and shaping into the pads, he clips this neatly behind square, wide of fine leg for an easy two to start",0
1,2,Aaron Finch,5334,Usman Shinwari,697279,"Usman Shinwari to Finch, no run 137kph, good length, no swing, angled across, he's half forward and defending towards mid off",1st innings,0.2,no run,2,0,2/0,"Usman Shinwari to Finch, no run",137kph,"137kph, good length, no swing, angled across, he's half forward and defending towards mid off",0
2,3,Aaron Finch,5334,Usman Shinwari,697279,"Usman Shinwari to Finch, FOUR runs 138kph, half-volley on leg stump and Finch climbs into this <strong>pinging it off his toes</strong> forward of square! Superb shot",1st innings,0.3,four,6,4,6/0,"Usman Shinwari to Finch, FOUR runs",138kph,"138kph, half-volley on leg stump and Finch climbs into this <strong>pinging it off his toes</strong> forward of square! Superb shot",0
3,4,Aaron Finch,5334,Usman Shinwari,697279,"Usman Shinwari to Finch, 1 run 140kph, full outside off, he strokes this neatly to cover and the man misfields, it allows for an easy single",1st innings,0.4,run,7,1,7/0,"Usman Shinwari to Finch, 1 run",140kph,"140kph, full outside off, he strokes this neatly to cover and the man misfields, it allows for an easy single",0
4,5,Usman Khawaja,215155,Usman Shinwari,697279,"Usman Shinwari to Khawaja, no run 139kph, good length angled into off stump, he defends with firm hands from the crease",1st innings,0.5,no run,7,0,7/0,"Usman Shinwari to Khawaja, no run",139kph,"139kph, good length angled into off stump, he defends with firm hands from the crease",0
5,6,Usman Khawaja,215155,Usman Shinwari,697279,"Usman Shinwari to Khawaja, no run <strong>beaten</strong> prodding from the crease at a good length ball wide of off. He was expecting it coming back but it just held it's line",1st innings,0.6,no run,7,0,7/0,"Usman Shinwari to Khawaja, no run",,<strong>beaten</strong> prodding from the crease at a good length ball wide of off. He was expecting it coming back but it just held it's line,0
6,7,Aaron Finch,5334,Junaid Khan,259551,"Junaid Khan to Finch, no run 131kph, good length, fourth stump, he defends on the front foot",1st innings,1.1,no run,7,0,7/0,"Junaid Khan to Finch, no run",131kph,"131kph, good length, fourth stump, he defends on the front foot",0
7,8,Aaron Finch,5334,Junaid Khan,259551,"Junaid Khan to Finch, no run good length outside off, he drives neatly on the up to mid off",1st innings,1.2,no run,7,0,7/0,"Junaid Khan to Finch, no run",,"good length outside off, he drives neatly on the up to mid off",0
8,9,Aaron Finch,5334,Junaid Khan,259551,"Junaid Khan to Finch, no run back of a length, this stops in the surface a touch as he punches off the back foot to cover",1st innings,1.3,no run,7,0,7/0,"Junaid Khan to Finch, no run",,"back of a length, this stops in the surface a touch as he punches off the back foot to cover",0
9,10,Aaron Finch,5334,Junaid Khan,259551,"Junaid Khan to Finch, 2 runs 132kph, back of a length on off, he's up on his toes and working this with the bottom beautifully wide of mid on with superb timing for a couple",1st innings,1.4,run,9,2,9/0,"Junaid Khan to Finch, 2 runs",132kph,"132kph, back of a length on off, he's up on his toes and working this with the bottom beautifully wide of mid on with superb timing for a couple",0
10,11,Aaron Finch,5334,Junaid Khan,259551,"Junaid Khan to Finch, no run 130kph, good length, fourth stump line, he's forward and defending into the off side",1st innings,1.5,no run,9,0,9/0,"Junaid Khan to Finch, no run",130kph,"130kph, good length, fourth stump line, he's forward and defending into the off side",0
