,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Chris Gayle,51880,Dawlat Zadran,516561,"Dawlat Zadran to Gayle, no run touch fuller and angled across, Gayle plays inside the line as this whizzes through to the keeper",1st innings,Evin Lewis,431901,,,0.1,no run,0,0,0/0,"Dawlat Zadran to Gayle, no run",,"touch fuller and angled across, Gayle plays inside the line as this whizzes through to the keeper",0
1,2,Chris Gayle,51880,Dawlat Zadran,516561,"Dawlat Zadran to Gayle, no run once again probing around that off stump at length, defended towards point",1st innings,Evin Lewis,431901,,,0.2,no run,0,0,0/0,"Dawlat Zadran to Gayle, no run",,"once again probing around that off stump at length, defended towards point",0
2,3,Chris Gayle,51880,Dawlat Zadran,516561,"Dawlat Zadran to Gayle, 1 run swings back in, pitches and nips away to take the leading edge past point. Gayle looked to turn this into the legside. He's very slow and so they won't take the second.",1st innings,Evin Lewis,431901,,,0.3,run,1,1,1/0,"Dawlat Zadran to Gayle, 1 run",,"swings back in, pitches and nips away to take the leading edge past point. Gayle looked to turn this into the legside. He's very slow and so they won't take the second.",0
3,4,Evin Lewis,431901,Dawlat Zadran,516561,"Dawlat Zadran to Lewis, no run right behind the line of this length ball as he defends with soft hands",1st innings,Chris Gayle,51880,,,0.4,no run,1,0,1/0,"Dawlat Zadran to Lewis, no run",,right behind the line of this length ball as he defends with soft hands,0
4,5,Evin Lewis,431901,Dawlat Zadran,516561,"Dawlat Zadran to Lewis, 1 run goes back into the crease and punches this length ball to cover, <strong>an overthrow at the striker's end</strong> means they steal a single that should've been.",1st innings,Chris Gayle,51880,,,0.5,run,2,1,2/0,"Dawlat Zadran to Lewis, 1 run",,"goes back into the crease and punches this length ball to cover, <strong>an overthrow at the striker's end</strong> means they steal a single that should've been.",0
5,6,Chris Gayle,51880,Dawlat Zadran,516561,"Dawlat Zadran to Gayle, no run shows the full face of the bat as he defends this short of length ball back down the pitch",1st innings,Evin Lewis,431901,,,0.6,no run,2,0,2/0,"Dawlat Zadran to Gayle, no run",,shows the full face of the bat as he defends this short of length ball back down the pitch,0
6,7,Evin Lewis,431901,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Lewis, no run solidly defended from the crease",1st innings,Chris Gayle,51880,Dawlat Zadran,516561,1.1,no run,2,0,2/0,"Mujeeb Ur Rahman to Lewis, no run",,solidly defended from the crease,0
7,7,Evin Lewis,431901,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Lewis, 1 wide slides this down leg, he shapes to sweep but misses.",1st innings,Chris Gayle,51880,Dawlat Zadran,516561,1.1,wide,3,1,3/0,"Mujeeb Ur Rahman to Lewis, 1 wide",,"slides this down leg, he shapes to sweep but misses.",0
8,8,Evin Lewis,431901,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Lewis, 2 runs spins back in but the length is too short, Lewis makes room and cuts into the gap between cover and point. There's an appeal for a run-out at the bowler's end as <strong>Chris Gayle is very lazy and plonks his bat in.</strong> May have just gotten away despite a direct hit at the bowler's end.",1st innings,Chris Gayle,51880,Dawlat Zadran,516561,1.2,run,5,2,5/0,"Mujeeb Ur Rahman to Lewis, 2 runs",,"spins back in but the length is too short, Lewis makes room and cuts into the gap between cover and point. There's an appeal for a run-out at the bowler's end as <strong>Chris Gayle is very lazy and plonks his bat in.</strong> May have just gotten away despite a direct hit at the bowler's end.",0
9,9,Evin Lewis,431901,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Lewis, no run fuller on the stumps, he lunges forward and blocks",1st innings,Chris Gayle,51880,Dawlat Zadran,516561,1.3,no run,5,0,5/0,"Mujeeb Ur Rahman to Lewis, no run",,"fuller on the stumps, he lunges forward and blocks",0
10,10,Evin Lewis,431901,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Lewis, no run ",1st innings,Chris Gayle,51880,Dawlat Zadran,516561,1.4,no run,5,0,5/0,"Mujeeb Ur Rahman to Lewis, no run",,,0
11,11,Evin Lewis,431901,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Lewis, 1 run bunts this down to the leg side for a single",1st innings,Chris Gayle,51880,Dawlat Zadran,516561,1.5,run,6,1,6/0,"Mujeeb Ur Rahman to Lewis, 1 run",,bunts this down to the leg side for a single,0
12,12,Chris Gayle,51880,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Gayle, no run drifts into middle and leg, defended with the angle",1st innings,Evin Lewis,431901,Dawlat Zadran,516561,1.6,no run,6,0,6/0,"Mujeeb Ur Rahman to Gayle, no run",,"drifts into middle and leg, defended with the angle",0
13,13,Evin Lewis,431901,Dawlat Zadran,516561,"Dawlat Zadran to Lewis, FOUR runs <b> edged past the slip fielder. </b> The second slip was taken out halfway through the previous Zadran over. This time the ball flies off a thick edge as Lewis pokes at this length ball. The bounce and carry would've meant a wicket early had the catch been taken. Instead, it flies to the third man fence",1st innings,Chris Gayle,51880,Mujeeb Ur Rahman,974109,2.1,four,10,4,10/0,"Dawlat Zadran to Lewis, FOUR runs",,"<b> edged past the slip fielder. </b> The second slip was taken out halfway through the previous Zadran over. This time the ball flies off a thick edge as Lewis pokes at this length ball. The bounce and carry would've meant a wicket early had the catch been taken. Instead, it flies to the third man fence",0
14,14,Evin Lewis,431901,Dawlat Zadran,516561,"Dawlat Zadran to Lewis, no run right into the blockhole on off stump, squeezed to the off side",1st innings,Chris Gayle,51880,Mujeeb Ur Rahman,974109,2.2,no run,10,0,10/0,"Dawlat Zadran to Lewis, no run",,"right into the blockhole on off stump, squeezed to the off side",0
15,15,Evin Lewis,431901,Dawlat Zadran,516561,"Dawlat Zadran to Lewis, 1 run turns this length ball on middle and leg to fine leg",1st innings,Chris Gayle,51880,Mujeeb Ur Rahman,974109,2.3,run,11,1,11/0,"Dawlat Zadran to Lewis, 1 run",,turns this length ball on middle and leg to fine leg,0
16,16,Chris Gayle,51880,Dawlat Zadran,516561,"Dawlat Zadran to Gayle, no run looks to back away and muscle this pull over midwicket but is beaten as he swung through early",1st innings,Evin Lewis,431901,Mujeeb Ur Rahman,974109,2.4,no run,11,0,11/0,"Dawlat Zadran to Gayle, no run",,looks to back away and muscle this pull over midwicket but is beaten as he swung through early,0
17,17,Chris Gayle,51880,Dawlat Zadran,516561,"Dawlat Zadran to Gayle, no run plays inside the line as this whizzes past the outside edge. Lovely angle from Zadran",1st innings,Evin Lewis,431901,Mujeeb Ur Rahman,974109,2.5,no run,11,0,11/0,"Dawlat Zadran to Gayle, no run",,plays inside the line as this whizzes past the outside edge. Lovely angle from Zadran,0
18,18,Chris Gayle,51880,Dawlat Zadran,516561,"Dawlat Zadran to Gayle, no run shapes back in to beat Gayle's swing and hit the pad as he looks to whip over midwicket",1st innings,Evin Lewis,431901,Mujeeb Ur Rahman,974109,2.6,no run,11,0,11/0,"Dawlat Zadran to Gayle, no run",,shapes back in to beat Gayle's swing and hit the pad as he looks to whip over midwicket,0
19,19,Evin Lewis,431901,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Lewis, 1 run tossed up outside off, driven hard to sweeper cover",1st innings,Chris Gayle,51880,Dawlat Zadran,516561,3.1,run,12,1,12/0,"Mujeeb Ur Rahman to Lewis, 1 run",,"tossed up outside off, driven hard to sweeper cover",0
20,20,Chris Gayle,51880,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Gayle, OUT Mujeeb's bag of tricks has bamboozled Gayle. This is a googly that pitches on middle and off, spins just a wee bit to beat the outside edge, clip the top of the back pad and hit off stump. Gayle and Mujeeb could well be training together a lot from April at the IPL, for now, he'll have to simply walk back.",1st innings,Evin Lewis,431901,Dawlat Zadran,516561,3.2,out,12,0,12/1,"Mujeeb Ur Rahman to Gayle, OUT",,"Mujeeb's bag of tricks has bamboozled Gayle. This is a googly that pitches on middle and off, spins just a wee bit to beat the outside edge, clip the top of the back pad and hit off stump. Gayle and Mujeeb could well be training together a lot from April at the IPL, for now, he'll have to simply walk back.",1
21,21,Shimron Hetmyer,670025,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Hetmyer, 1 run gets to the pitch of the ball and eases this to long-off",1st innings,Evin Lewis,431901,Dawlat Zadran,516561,3.3,run,13,1,13/1,"Mujeeb Ur Rahman to Hetmyer, 1 run",,gets to the pitch of the ball and eases this to long-off,1
22,22,Evin Lewis,431901,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Lewis, no run fired full on off, he's half forward in defense",1st innings,Shimron Hetmyer,670025,Dawlat Zadran,516561,3.4,no run,13,0,13/1,"Mujeeb Ur Rahman to Lewis, no run",,"fired full on off, he's half forward in defense",1
23,23,Evin Lewis,431901,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Lewis, no run beaten by one that turns late to square him up. Superb",1st innings,Shimron Hetmyer,670025,Dawlat Zadran,516561,3.5,no run,13,0,13/1,"Mujeeb Ur Rahman to Lewis, no run",,beaten by one that turns late to square him up. Superb,1
24,24,Evin Lewis,431901,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Lewis, no run off balance as he looks to sweep from way outside off, slips inside the crease. They go upstairs to check for a stumping anyway, but he's in. Shahzad misses the bails first time, but manages to whip the bails off on the second attempt. He's in though.",1st innings,Shimron Hetmyer,670025,Dawlat Zadran,516561,3.6,no run,13,0,13/1,"Mujeeb Ur Rahman to Lewis, no run",,"off balance as he looks to sweep from way outside off, slips inside the crease. They go upstairs to check for a stumping anyway, but he's in. Shahzad misses the bails first time, but manages to whip the bails off on the second attempt. He's in though.",1
25,25,Shimron Hetmyer,670025,Dawlat Zadran,516561,"Dawlat Zadran to Hetmyer, no run slants one across the left-hander, left alone",1st innings,Evin Lewis,431901,Mujeeb Ur Rahman,974109,4.1,no run,13,0,13/1,"Dawlat Zadran to Hetmyer, no run",,"slants one across the left-hander, left alone",1
26,26,Shimron Hetmyer,670025,Dawlat Zadran,516561,"Dawlat Zadran to Hetmyer, 3 runs width and he's punched this into the gap between cover and point. The outfield is slow, they'll come back for the third though",1st innings,Evin Lewis,431901,Mujeeb Ur Rahman,974109,4.2,run,16,3,16/1,"Dawlat Zadran to Hetmyer, 3 runs",,"width and he's punched this into the gap between cover and point. The outfield is slow, they'll come back for the third though",1
27,27,Evin Lewis,431901,Dawlat Zadran,516561,"Dawlat Zadran to Lewis, 1 run nearly chopped on as he shaped to punch. Thick inside edge past leg stump as they jog a single",1st innings,Shimron Hetmyer,670025,Mujeeb Ur Rahman,974109,4.3,run,17,1,17/1,"Dawlat Zadran to Lewis, 1 run",,nearly chopped on as he shaped to punch. Thick inside edge past leg stump as they jog a single,1
28,28,Shimron Hetmyer,670025,Dawlat Zadran,516561,"Dawlat Zadran to Hetmyer, no run solidly defends this length ball on middle to the leg side",1st innings,Evin Lewis,431901,Mujeeb Ur Rahman,974109,4.4,no run,17,0,17/1,"Dawlat Zadran to Hetmyer, no run",,solidly defends this length ball on middle to the leg side,1
29,29,Shimron Hetmyer,670025,Dawlat Zadran,516561,"Dawlat Zadran to Hetmyer, no run gets some shape back in. This starts outside off, so he gets forward and defends gently back down the pitch",1st innings,Evin Lewis,431901,Mujeeb Ur Rahman,974109,4.5,no run,17,0,17/1,"Dawlat Zadran to Hetmyer, no run",,"gets some shape back in. This starts outside off, so he gets forward and defends gently back down the pitch",1
30,30,Shimron Hetmyer,670025,Dawlat Zadran,516561,"Dawlat Zadran to Hetmyer, no run length ball angled across, left alone",1st innings,Evin Lewis,431901,Mujeeb Ur Rahman,974109,4.6,no run,17,0,17/1,"Dawlat Zadran to Hetmyer, no run",,"length ball angled across, left alone",1
31,31,Evin Lewis,431901,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Lewis, no run drifts in a length ball from around the stumps, defended",1st innings,Shimron Hetmyer,670025,Dawlat Zadran,516561,5.1,no run,17,0,17/1,"Mujeeb Ur Rahman to Lewis, no run",,"drifts in a length ball from around the stumps, defended",1
32,32,Evin Lewis,431901,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Lewis, no run rocks back to pull, <b> beaten by a skidder outside off. </b>",1st innings,Shimron Hetmyer,670025,Dawlat Zadran,516561,5.2,no run,17,0,17/1,"Mujeeb Ur Rahman to Lewis, no run",,"rocks back to pull, <b> beaten by a skidder outside off. </b>",1
33,33,Evin Lewis,431901,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Lewis, no run touch fuller and drifting in from wide of the crease, he lunges forward and blocks",1st innings,Shimron Hetmyer,670025,Dawlat Zadran,516561,5.3,no run,17,0,17/1,"Mujeeb Ur Rahman to Lewis, no run",,"touch fuller and drifting in from wide of the crease, he lunges forward and blocks",1
34,34,Evin Lewis,431901,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Lewis, no run goes back and across as he defends into the off side",1st innings,Shimron Hetmyer,670025,Dawlat Zadran,516561,5.4,no run,17,0,17/1,"Mujeeb Ur Rahman to Lewis, no run",,goes back and across as he defends into the off side,1
35,35,Evin Lewis,431901,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Lewis, no run slider that he makes room and punches to cover",1st innings,Shimron Hetmyer,670025,Dawlat Zadran,516561,5.5,no run,17,0,17/1,"Mujeeb Ur Rahman to Lewis, no run",,slider that he makes room and punches to cover,1
36,36,Evin Lewis,431901,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Lewis, no run angles back in to thud into the pad as he looks to whip this square",1st innings,Shimron Hetmyer,670025,Dawlat Zadran,516561,5.6,no run,17,0,17/1,"Mujeeb Ur Rahman to Lewis, no run",,angles back in to thud into the pad as he looks to whip this square,1
37,37,Shimron Hetmyer,670025,Dawlat Zadran,516561,"Dawlat Zadran to Hetmyer, no run touch fuller and just outside off, Hetmyer defends towards cover",1st innings,Evin Lewis,431901,Mujeeb Ur Rahman,974109,6.1,no run,17,0,17/1,"Dawlat Zadran to Hetmyer, no run",,"touch fuller and just outside off, Hetmyer defends towards cover",1
38,38,Shimron Hetmyer,670025,Dawlat Zadran,516561,"Dawlat Zadran to Hetmyer, 1 leg bye bends back in to hit the pad but the impact would've been outside leg. They take a legbye off the deflection",1st innings,Evin Lewis,431901,Mujeeb Ur Rahman,974109,6.2,leg bye,18,1,18/1,"Dawlat Zadran to Hetmyer, 1 leg bye",,bends back in to hit the pad but the impact would've been outside leg. They take a legbye off the deflection,1
39,39,Evin Lewis,431901,Dawlat Zadran,516561,"Dawlat Zadran to Lewis, no run slash and a miss. Looked to thump this between cover and point",1st innings,Shimron Hetmyer,670025,Mujeeb Ur Rahman,974109,6.3,no run,18,0,18/1,"Dawlat Zadran to Lewis, no run",,slash and a miss. Looked to thump this between cover and point,1
40,40,Evin Lewis,431901,Dawlat Zadran,516561,"Dawlat Zadran to Lewis, no run pacy delivery angling away, there's a temptation to hit through the line but Lewis leaves",1st innings,Shimron Hetmyer,670025,Mujeeb Ur Rahman,974109,6.4,no run,18,0,18/1,"Dawlat Zadran to Lewis, no run",,"pacy delivery angling away, there's a temptation to hit through the line but Lewis leaves",1
41,41,Evin Lewis,431901,Dawlat Zadran,516561,"Dawlat Zadran to Lewis, no run beauty of a delivery. Has it taken the edge? The umpire says no. This is short of length and angling away, Lewis hops across to defend but is beaten as he's late on the stroke. Sound may have been <b> that of bat flicking the bat </B>",1st innings,Shimron Hetmyer,670025,Mujeeb Ur Rahman,974109,6.5,no run,18,0,18/1,"Dawlat Zadran to Lewis, no run",,"beauty of a delivery. Has it taken the edge? The umpire says no. This is short of length and angling away, Lewis hops across to defend but is beaten as he's late on the stroke. Sound may have been <b> that of bat flicking the bat </B>",1
42,42,Evin Lewis,431901,Dawlat Zadran,516561,"Dawlat Zadran to Lewis, no run another beauty. This leaves him late to beat Lewis as he hops across to defend. <b> Missed that by some distance </b>",1st innings,Shimron Hetmyer,670025,Mujeeb Ur Rahman,974109,6.6,no run,18,0,18/1,"Dawlat Zadran to Lewis, no run",,another beauty. This leaves him late to beat Lewis as he hops across to defend. <b> Missed that by some distance </b>,1
43,43,Shimron Hetmyer,670025,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Hetmyer, no run pushes this to cover, there's a slight misfield but they don't take the single.",1st innings,Evin Lewis,431901,Dawlat Zadran,516561,7.1,no run,18,0,18/1,"Mujeeb Ur Rahman to Hetmyer, no run",,"pushes this to cover, there's a slight misfield but they don't take the single.",1
44,44,Shimron Hetmyer,670025,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Hetmyer, no run lunges forward to defend, but plays down the wrong line of this googly. <b> Beaten </b>",1st innings,Evin Lewis,431901,Dawlat Zadran,516561,7.2,no run,18,0,18/1,"Mujeeb Ur Rahman to Hetmyer, no run",,"lunges forward to defend, but plays down the wrong line of this googly. <b> Beaten </b>",1
45,45,Shimron Hetmyer,670025,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Hetmyer, 2 runs steps out, gets very close to the ball and works this into the gap at midwicket",1st innings,Evin Lewis,431901,Dawlat Zadran,516561,7.3,run,20,2,20/1,"Mujeeb Ur Rahman to Hetmyer, 2 runs",,"steps out, gets very close to the ball and works this into the gap at midwicket",1
46,46,Shimron Hetmyer,670025,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Hetmyer, no run goes right back into the crease and defends",1st innings,Evin Lewis,431901,Dawlat Zadran,516561,7.4,no run,20,0,20/1,"Mujeeb Ur Rahman to Hetmyer, no run",,goes right back into the crease and defends,1
47,47,Shimron Hetmyer,670025,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Hetmyer, 1 run squeezes a thick inside edge to square leg. Played outside the line as this drifted in a long way.",1st innings,Evin Lewis,431901,Dawlat Zadran,516561,7.5,run,21,1,21/1,"Mujeeb Ur Rahman to Hetmyer, 1 run",,squeezes a thick inside edge to square leg. Played outside the line as this drifted in a long way.,1
48,47,Evin Lewis,431901,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Lewis, 1 wide slides back in a long way, but this one is way own leg, good take",1st innings,Shimron Hetmyer,670025,Dawlat Zadran,516561,7.5,wide,22,1,22/1,"Mujeeb Ur Rahman to Lewis, 1 wide",,"slides back in a long way, but this one is way own leg, good take",1
