,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Imam-ul-Haq,568276,Jhye Richardson,774223,"JA Richardson to Imam-ul-Haq, no run over the wicket, back of a length at off stump, defended to the covers",1st innings,,,,,0.1,no run,0,0,0/0,"JA Richardson to Imam-ul-Haq, no run",,"over the wicket, back of a length at off stump, defended to the covers",0
1,2,Imam-ul-Haq,568276,Jhye Richardson,774223,"JA Richardson to Imam-ul-Haq, no run touch fuller, at middle and leg, clipped firmly to mid-on",1st innings,,,,,0.2,no run,0,0,0/0,"JA Richardson to Imam-ul-Haq, no run",,"touch fuller, at middle and leg, clipped firmly to mid-on",0
2,3,Imam-ul-Haq,568276,Jhye Richardson,774223,"JA Richardson to Imam-ul-Haq, no run good length, full at off stump, defended on the front foot to mid-on",1st innings,,,,,0.3,no run,0,0,0/0,"JA Richardson to Imam-ul-Haq, no run",,"good length, full at off stump, defended on the front foot to mid-on",0
3,4,Imam-ul-Haq,568276,Jhye Richardson,774223,"JA Richardson to Imam-ul-Haq, no run back of a length outside off, punched back down the pitch...no width offered",1st innings,,,,,0.4,no run,0,0,0/0,"JA Richardson to Imam-ul-Haq, no run",,"back of a length outside off, punched back down the pitch...no width offered",0
4,5,Imam-ul-Haq,568276,Jhye Richardson,774223,"JA Richardson to Imam-ul-Haq, OUT <B>cleaned him up!</b> That's superb bowling. Pitches it up at off stump, hint of shape back into the left hander, he goes for a drive and it sneaks back between bat and pad. Took a bit of inside edge on the way",1st innings,Shan Masood,233901,,,0.5,out,0,0,0/1,"JA Richardson to Imam-ul-Haq, OUT",,"<B>cleaned him up!</b> That's superb bowling. Pitches it up at off stump, hint of shape back into the left hander, he goes for a drive and it sneaks back between bat and pad. Took a bit of inside edge on the way",1
5,6,Haris Sohail,318788,Jhye Richardson,774223,"JA Richardson to Haris Sohail, no run and he starts with a wicket maiden, this is back of a length at off stump, played to square leg off a thickish inside edge",1st innings,Shan Masood,233901,,,1.0,no run,0,0,0/1,"JA Richardson to Haris Sohail, no run",,"and he starts with a wicket maiden, this is back of a length at off stump, played to square leg off a thickish inside edge",1
6,7,Shan Masood,233901,Nathan Coulter-Nile,261354,"Coulter-Nile to Shan Masood, no run good start! Finds the outside edge first ball, falls well short of slip, full and swinging back at the batsman who pushes hard",1st innings,Haris Sohail,318788,Jhye Richardson,774223,1.1,no run,0,0,0/1,"Coulter-Nile to Shan Masood, no run",,"good start! Finds the outside edge first ball, falls well short of slip, full and swinging back at the batsman who pushes hard",1
7,8,Shan Masood,233901,Nathan Coulter-Nile,261354,"Coulter-Nile to Shan Masood, no run that's a better stroke, gets solidly onto the front foot and punches a full delivery firmly to mid-on",1st innings,Haris Sohail,318788,Jhye Richardson,774223,1.2,no run,0,0,0/1,"Coulter-Nile to Shan Masood, no run",,"that's a better stroke, gets solidly onto the front foot and punches a full delivery firmly to mid-on",1
8,9,Shan Masood,233901,Nathan Coulter-Nile,261354,"Coulter-Nile to Shan Masood, 1 run back of a length, forced into midwicket off the back foot",1st innings,Haris Sohail,318788,Jhye Richardson,774223,1.3,run,1,1,1/1,"Coulter-Nile to Shan Masood, 1 run",,"back of a length, forced into midwicket off the back foot",1
9,10,Haris Sohail,318788,Nathan Coulter-Nile,261354,"Coulter-Nile to Haris Sohail, no run full at the stumps, pushed to mid-on",1st innings,Shan Masood,233901,Jhye Richardson,774223,1.4,no run,1,0,1/1,"Coulter-Nile to Haris Sohail, no run",,"full at the stumps, pushed to mid-on",1
