,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Tamim Iqbal,56194,Nuwan Kulasekara,49535,"Kulasekara to Tamim Iqbal, no run good start, starts around leg, moves away, the batsman reads the angle well and lets it go",1st innings,Imrul Kayes,280734,,,0.1,no run,0,0,0/0,"Kulasekara to Tamim Iqbal, no run",,"good start, starts around leg, moves away, the batsman reads the angle well and lets it go",0
1,2,Tamim Iqbal,56194,Nuwan Kulasekara,49535,"Kulasekara to Tamim Iqbal, no run this time it's even straighter, makes him play, uppishly back to the bowler",1st innings,Imrul Kayes,280734,,,0.2,no run,0,0,0/0,"Kulasekara to Tamim Iqbal, no run",,"this time it's even straighter, makes him play, uppishly back to the bowler",0
2,3,Tamim Iqbal,56194,Nuwan Kulasekara,49535,"Kulasekara to Tamim Iqbal, 1 run plays with soft hands towards mid-on, and rushes through for one",1st innings,Imrul Kayes,280734,,,0.3,run,1,1,1/0,"Kulasekara to Tamim Iqbal, 1 run",,"plays with soft hands towards mid-on, and rushes through for one",0
3,4,Imrul Kayes,280734,Nuwan Kulasekara,49535,"Kulasekara to Imrul Kayes, no run starts off outside off, goes away with the angle, Kayes shoulders arms",1st innings,Tamim Iqbal,56194,,,0.4,no run,1,0,1/0,"Kulasekara to Imrul Kayes, no run",,"starts off outside off, goes away with the angle, Kayes shoulders arms",0
4,5,Imrul Kayes,280734,Nuwan Kulasekara,49535,"Kulasekara to Imrul Kayes, no run ",1st innings,Tamim Iqbal,56194,,,0.5,no run,1,0,1/0,"Kulasekara to Imrul Kayes, no run",,,0
5,6,Imrul Kayes,280734,Nuwan Kulasekara,49535,"Kulasekara to Imrul Kayes, 3 runs nice shot, gently flicked past midwicket, but the timing is really good, it was a length ball on the pads",1st innings,Tamim Iqbal,56194,,,0.6,run,4,3,4/0,"Kulasekara to Imrul Kayes, 3 runs",,"nice shot, gently flicked past midwicket, but the timing is really good, it was a length ball on the pads",0
6,7,Imrul Kayes,280734,Thilan Thushara,49677,"Thushara to Imrul Kayes, no run starts off with a length ball outside off, left alone",1st innings,Tamim Iqbal,56194,Nuwan Kulasekara,49535,1.1,no run,4,0,4/0,"Thushara to Imrul Kayes, no run",,"starts off with a length ball outside off, left alone",0
7,8,Imrul Kayes,280734,Thilan Thushara,49677,"Thushara to Imrul Kayes, 2 runs uppishly driven, clears point, smart shot actually, doesn't go all out, just makes sure he clears the infield, with an open face",1st innings,Tamim Iqbal,56194,Nuwan Kulasekara,49535,1.2,run,6,2,6/0,"Thushara to Imrul Kayes, 2 runs",,"uppishly driven, clears point, smart shot actually, doesn't go all out, just makes sure he clears the infield, with an open face",0
8,9,Imrul Kayes,280734,Thilan Thushara,49677,"Thushara to Imrul Kayes, 1 run short ball, looks to duck, then changes his mind at the last moment, and pulls unconvincingly, he is safe though",1st innings,Tamim Iqbal,56194,Nuwan Kulasekara,49535,1.3,run,7,1,7/0,"Thushara to Imrul Kayes, 1 run",,"short ball, looks to duck, then changes his mind at the last moment, and pulls unconvincingly, he is safe though",0
9,10,Tamim Iqbal,56194,Thilan Thushara,49677,"Thushara to Tamim Iqbal, no run hangs his bat outside off, is beaten by the slight away movement",1st innings,Imrul Kayes,280734,Nuwan Kulasekara,49535,1.4,no run,7,0,7/0,"Thushara to Tamim Iqbal, no run",,"hangs his bat outside off, is beaten by the slight away movement",0
