,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Mohammad Hafeez,41434,James Franklin,37004,"Franklin to Mohammad Hafeez, no run ",1st innings,Ahmed Shehzad,259410,,,0.1,no run,0,0,0/0,"Franklin to Mohammad Hafeez, no run",,,0
1,2,Mohammad Hafeez,41434,James Franklin,37004,"Franklin to Mohammad Hafeez, 1 run drifts to the pads ,tucked down to fine-leg region",1st innings,Ahmed Shehzad,259410,,,0.2,run,1,1,1/0,"Franklin to Mohammad Hafeez, 1 run",,"drifts to the pads ,tucked down to fine-leg region",0
2,2,Ahmed Shehzad,259410,James Franklin,37004,"Franklin to Ahmed Shehzad, 1 no ball stays back to push this length delivery to the cover region",1st innings,Mohammad Hafeez,41434,,,0.2,no ball,2,1,2/0,"Franklin to Ahmed Shehzad, 1 no ball",,stays back to push this length delivery to the cover region,0
3,3,Ahmed Shehzad,259410,James Franklin,37004,"Franklin to Ahmed Shehzad, SIX runs Boom! he shuffled towards off, cleared the front foot, opened his stance and swung the full-length delivery over square-leg boundary.",1st innings,Mohammad Hafeez,41434,,,0.3,six,8,6,8/0,"Franklin to Ahmed Shehzad, SIX runs",,"Boom! he shuffled towards off, cleared the front foot, opened his stance and swung the full-length delivery over square-leg boundary.",0
4,4,Ahmed Shehzad,259410,James Franklin,37004,"Franklin to Ahmed Shehzad, no run gets forward to defend this to the off side",1st innings,Mohammad Hafeez,41434,,,0.4,no run,8,0,8/0,"Franklin to Ahmed Shehzad, no run",,gets forward to defend this to the off side,0
5,5,Ahmed Shehzad,259410,James Franklin,37004,"Franklin to Ahmed Shehzad, no run full and around off stump, driven uppishly but it falls short of mid-off. Catch it was the cry but that didn't carry",1st innings,Mohammad Hafeez,41434,,,0.5,no run,8,0,8/0,"Franklin to Ahmed Shehzad, no run",,"full and around off stump, driven uppishly but it falls short of mid-off. Catch it was the cry but that didn't carry",0
6,6,Ahmed Shehzad,259410,James Franklin,37004,"Franklin to Ahmed Shehzad, 1 run banged in short, not much pace on that, pulled away to deep midwicket fielder for a single",1st innings,Mohammad Hafeez,41434,,,0.6,run,9,1,9/0,"Franklin to Ahmed Shehzad, 1 run",,"banged in short, not much pace on that, pulled away to deep midwicket fielder for a single",0
7,7,Ahmed Shehzad,259410,Tim Southee,232364,"Southee to Ahmed Shehzad, no run lovely delivery, that lands on a good length outside off stump and seams away past the defensive push and rushes past the outside edge",1st innings,Mohammad Hafeez,41434,James Franklin,37004,1.1,no run,9,0,9/0,"Southee to Ahmed Shehzad, no run",,"lovely delivery, that lands on a good length outside off stump and seams away past the defensive push and rushes past the outside edge",0
8,8,Ahmed Shehzad,259410,Tim Southee,232364,"Southee to Ahmed Shehzad, no run fuller, tilting in towards middle and off, tapped to the on side",1st innings,Mohammad Hafeez,41434,James Franklin,37004,1.2,no run,9,0,9/0,"Southee to Ahmed Shehzad, no run",,"fuller, tilting in towards middle and off, tapped to the on side",0
9,9,Ahmed Shehzad,259410,Tim Southee,232364,"Southee to Ahmed Shehzad, no run is squared up as he pushes a delivery that straightens around the off stump to point region",1st innings,Mohammad Hafeez,41434,James Franklin,37004,1.3,no run,9,0,9/0,"Southee to Ahmed Shehzad, no run",,is squared up as he pushes a delivery that straightens around the off stump to point region,0
10,9,Ahmed Shehzad,259410,Tim Southee,232364,"Southee to Ahmed Shehzad, 1 wide pushes this down the leg side for a wide",1st innings,Mohammad Hafeez,41434,James Franklin,37004,1.3,wide,10,1,10/0,"Southee to Ahmed Shehzad, 1 wide",,pushes this down the leg side for a wide,0
11,10,Ahmed Shehzad,259410,Tim Southee,232364,"Southee to Ahmed Shehzad, FOUR runs Thump! Lovely pull shot. He swiveled quickly to pull the short delivery over midwicket. Fluent swing of the bat",1st innings,Mohammad Hafeez,41434,James Franklin,37004,1.4,four,14,4,14/0,"Southee to Ahmed Shehzad, FOUR runs",,Thump! Lovely pull shot. He swiveled quickly to pull the short delivery over midwicket. Fluent swing of the bat,0
12,11,Ahmed Shehzad,259410,Tim Southee,232364,"Southee to Ahmed Shehzad, no run ooh!  It cut in from outside off stump and Shehzad left it on the length and it bounced just past the off stump.",1st innings,Mohammad Hafeez,41434,James Franklin,37004,1.5,no run,14,0,14/0,"Southee to Ahmed Shehzad, no run",,ooh!  It cut in from outside off stump and Shehzad left it on the length and it bounced just past the off stump.,0
13,12,Ahmed Shehzad,259410,Tim Southee,232364,"Southee to Ahmed Shehzad, FOUR runs fuller in length, on the middle and leg, Shehzad flicks it neatly past square-leg. Guptill gives chase and puts in a dive and even flicks the ball from the ropes but it eventually rolls over the line along with him",1st innings,Mohammad Hafeez,41434,James Franklin,37004,1.6,four,18,4,18/0,"Southee to Ahmed Shehzad, FOUR runs",,"fuller in length, on the middle and leg, Shehzad flicks it neatly past square-leg. Guptill gives chase and puts in a dive and even flicks the ball from the ropes but it eventually rolls over the line along with him",0
14,13,Mohammad Hafeez,41434,James Franklin,37004,"Franklin to Mohammad Hafeez, no run in the zone outside off stump, left alone",1st innings,Ahmed Shehzad,259410,Tim Southee,232364,2.1,no run,18,0,18/0,"Franklin to Mohammad Hafeez, no run",,"in the zone outside off stump, left alone",0
15,14,Mohammad Hafeez,41434,James Franklin,37004,"Franklin to Mohammad Hafeez, 1 run stays back to tap this short-of-length delivery to right of mid-on for a single",1st innings,Ahmed Shehzad,259410,Tim Southee,232364,2.2,run,19,1,19/0,"Franklin to Mohammad Hafeez, 1 run",,stays back to tap this short-of-length delivery to right of mid-on for a single,0
16,15,Ahmed Shehzad,259410,James Franklin,37004,"Franklin to Ahmed Shehzad, 2 runs slips in a slower one on the middle and leg, worked around to fine-leg region",1st innings,Mohammad Hafeez,41434,Tim Southee,232364,2.3,run,21,2,21/0,"Franklin to Ahmed Shehzad, 2 runs",,"slips in a slower one on the middle and leg, worked around to fine-leg region",0
17,16,Ahmed Shehzad,259410,James Franklin,37004,"Franklin to Ahmed Shehzad, FOUR runs Crashed! Gentle full delivery floated outside off and he leans across to square drive it through cover point.",1st innings,Mohammad Hafeez,41434,Tim Southee,232364,2.4,four,25,4,25/0,"Franklin to Ahmed Shehzad, FOUR runs",,Crashed! Gentle full delivery floated outside off and he leans across to square drive it through cover point.,0
18,17,Ahmed Shehzad,259410,James Franklin,37004,"Franklin to Ahmed Shehzad, no run slower one, tries to work it to the on side but doesn't connect properly",1st innings,Mohammad Hafeez,41434,Tim Southee,232364,2.5,no run,25,0,25/0,"Franklin to Ahmed Shehzad, no run",,"slower one, tries to work it to the on side but doesn't connect properly",0
19,18,Ahmed Shehzad,259410,James Franklin,37004,"Franklin to Ahmed Shehzad, no run Thump and dive! Shehzad reaches out to thump a short of length delivery to left of cover where Guptil makes an acrobatic save",1st innings,Mohammad Hafeez,41434,Tim Southee,232364,2.6,no run,25,0,25/0,"Franklin to Ahmed Shehzad, no run",,Thump and dive! Shehzad reaches out to thump a short of length delivery to left of cover where Guptil makes an acrobatic save,0
20,19,Mohammad Hafeez,41434,Tim Southee,232364,"Southee to Mohammad Hafeez, no run leans forward to tap this to the on side",1st innings,Ahmed Shehzad,259410,James Franklin,37004,3.1,no run,25,0,25/0,"Southee to Mohammad Hafeez, no run",,leans forward to tap this to the on side,0
21,20,Mohammad Hafeez,41434,Tim Southee,232364,"Southee to Mohammad Hafeez, no run jags back in from outside off and Hafeez was initially on the front foot; he then tried to press back and ended up caught at the crease and pushing outside the line of the delivery. The ball hit high on the thigh pad",1st innings,Ahmed Shehzad,259410,James Franklin,37004,3.2,no run,25,0,25/0,"Southee to Mohammad Hafeez, no run",,jags back in from outside off and Hafeez was initially on the front foot; he then tried to press back and ended up caught at the crease and pushing outside the line of the delivery. The ball hit high on the thigh pad,0
22,21,Mohammad Hafeez,41434,Tim Southee,232364,"Southee to Mohammad Hafeez, no run straightens outside off, left alone",1st innings,Ahmed Shehzad,259410,James Franklin,37004,3.3,no run,25,0,25/0,"Southee to Mohammad Hafeez, no run",,"straightens outside off, left alone",0
23,22,Mohammad Hafeez,41434,Tim Southee,232364,"Southee to Mohammad Hafeez, no run leans forward to defend a full-length delivery to cover",1st innings,Ahmed Shehzad,259410,James Franklin,37004,3.4,no run,25,0,25/0,"Southee to Mohammad Hafeez, no run",,leans forward to defend a full-length delivery to cover,0
24,23,Mohammad Hafeez,41434,Tim Southee,232364,"Southee to Mohammad Hafeez, no run extra bounce .. kicks up from just short of length and Hafeez is beaten, trying to push the ball to point.",1st innings,Ahmed Shehzad,259410,James Franklin,37004,3.5,no run,25,0,25/0,"Southee to Mohammad Hafeez, no run",,"extra bounce .. kicks up from just short of length and Hafeez is beaten, trying to push the ball to point.",0
25,24,Mohammad Hafeez,41434,Tim Southee,232364,"Southee to Mohammad Hafeez, 1 run more trouble for Hafeez. This one cuts in from outside off, from good length, Hafeez stabs it off the inside edge to square-leg. He initially ambles across and is made to hurry in the end by the throw",1st innings,Ahmed Shehzad,259410,James Franklin,37004,3.6,run,26,1,26/0,"Southee to Mohammad Hafeez, 1 run",,"more trouble for Hafeez. This one cuts in from outside off, from good length, Hafeez stabs it off the inside edge to square-leg. He initially ambles across and is made to hurry in the end by the throw",0
26,25,Mohammad Hafeez,41434,Jacob Oram,38062,"Oram to Mohammad Hafeez, 1 run stays back to push this delivery to backward point region",1st innings,Ahmed Shehzad,259410,Tim Southee,232364,4.1,run,27,1,27/0,"Oram to Mohammad Hafeez, 1 run",,stays back to push this delivery to backward point region,0
27,26,Ahmed Shehzad,259410,Jacob Oram,38062,"Oram to Ahmed Shehzad, FOUR runs This man is in some hurry. He gets on the front foot to whack a short-of-length delivery on the up and over wide mid-on.",1st innings,Mohammad Hafeez,41434,Tim Southee,232364,4.2,four,31,4,31/0,"Oram to Ahmed Shehzad, FOUR runs",,This man is in some hurry. He gets on the front foot to whack a short-of-length delivery on the up and over wide mid-on.,0
