,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Virender Sehwag,35263,Nuwan Kulasekara,49535,"Kulasekara to Sehwag, 1 run slapped away first ball, even though the ball jagged back in, Sehwag went ahead and cut it, the third man was square and kept them down to one",1st innings,Gautam Gambhir,28763,,,0.1,run,1,1,1/0,"Kulasekara to Sehwag, 1 run",,"slapped away first ball, even though the ball jagged back in, Sehwag went ahead and cut it, the third man was square and kept them down to one",0
1,2,Gautam Gambhir,28763,Nuwan Kulasekara,49535,"Kulasekara to Gambhir, no run hint of away movement from Gambhir, Kula's natural swing, Gambhir leans into the delivery and pushes to cover",1st innings,Virender Sehwag,35263,,,0.2,no run,1,0,1/0,"Kulasekara to Gambhir, no run",,"hint of away movement from Gambhir, Kula's natural swing, Gambhir leans into the delivery and pushes to cover",0
2,3,Gautam Gambhir,28763,Nuwan Kulasekara,49535,"Kulasekara to Gambhir, OUT freak dismissal, a length ball on the pads, Gambhir misses on the flick, the ball hits the protruding thigh pad and ricochets on to the leg stump. The scorebook will say: Gambhir b Kulasekara 0",1st innings,Virender Sehwag,35263,,,0.3,out,1,0,1/1,"Kulasekara to Gambhir, OUT",,"freak dismissal, a length ball on the pads, Gambhir misses on the flick, the ball hits the protruding thigh pad and ricochets on to the leg stump. The scorebook will say: Gambhir b Kulasekara 0",1
3,4,Virat Kohli,253802,Nuwan Kulasekara,49535,"Kulasekara to Kohli, no run comes onto the front foot and defends to cover",1st innings,Virender Sehwag,35263,,,0.4,no run,1,0,1/1,"Kulasekara to Kohli, no run",,comes onto the front foot and defends to cover,1
4,5,Virat Kohli,253802,Nuwan Kulasekara,49535,"Kulasekara to Kohli, no run push drive, away from the body, but middles it well, towards cover-point",1st innings,Virender Sehwag,35263,,,0.5,no run,1,0,1/1,"Kulasekara to Kohli, no run",,"push drive, away from the body, but middles it well, towards cover-point",1
5,6,Virat Kohli,253802,Nuwan Kulasekara,49535,"Kulasekara to Kohli, no run inward movement, almost sneaks through, inside edge onto the pad, good over from Kulasekara",1st innings,Virender Sehwag,35263,,,0.6,no run,1,0,1/1,"Kulasekara to Kohli, no run",,"inward movement, almost sneaks through, inside edge onto the pad, good over from Kulasekara",1
6,7,Virender Sehwag,35263,Chanaka Welegedara,51019,"Welegedara to Sehwag, 1 run a forward-defensive with an open face, gets a single to third man",1st innings,Virat Kohli,253802,Nuwan Kulasekara,49535,1.1,run,2,1,2/1,"Welegedara to Sehwag, 1 run",,"a forward-defensive with an open face, gets a single to third man",1
7,8,Virat Kohli,253802,Chanaka Welegedara,51019,"Welegedara to Kohli, no run beaten outside off, playing away from the body, playing for the swing, this one angles across and misses the edge",1st innings,Virender Sehwag,35263,Nuwan Kulasekara,49535,1.2,no run,2,0,2/1,"Welegedara to Kohli, no run",,"beaten outside off, playing away from the body, playing for the swing, this one angles across and misses the edge",1
8,9,Virat Kohli,253802,Chanaka Welegedara,51019,"Welegedara to Kohli, 2 runs shot, this time the ball is closer to the body, and he plays the push-drive as opposed to the big drive, and places it wide of extra cover",1st innings,Virender Sehwag,35263,Nuwan Kulasekara,49535,1.3,run,4,2,4/1,"Welegedara to Kohli, 2 runs",,"shot, this time the ball is closer to the body, and he plays the push-drive as opposed to the big drive, and places it wide of extra cover",1
9,10,Virat Kohli,253802,Chanaka Welegedara,51019,"Welegedara to Kohli, no run shorter this time, angling across, pushed to cover",1st innings,Virender Sehwag,35263,Nuwan Kulasekara,49535,1.4,no run,4,0,4/1,"Welegedara to Kohli, no run",,"shorter this time, angling across, pushed to cover",1
10,11,Virat Kohli,253802,Chanaka Welegedara,51019,"Welegedara to Kohli, no run and immediately <b>big shout for lbw</b>, jags back from outside off, hits him on the back pad, looks pretty straight but it sailing over the stumps",1st innings,Virender Sehwag,35263,Nuwan Kulasekara,49535,1.5,no run,4,0,4/1,"Welegedara to Kohli, no run",,"and immediately <b>big shout for lbw</b>, jags back from outside off, hits him on the back pad, looks pretty straight but it sailing over the stumps",1
11,12,Virat Kohli,253802,Chanaka Welegedara,51019,"Welegedara to Kohli, OUT he's gone! poor shot, cuts away at a wide delivery without any feet movement, and edges it through, this one didn't come in with the angle, rather held its line. Kohli had been edgy through his brief stay, and such a loose shot was always around the corner",1st innings,Virender Sehwag,35263,Nuwan Kulasekara,49535,1.6,out,4,0,4/2,"Welegedara to Kohli, OUT",,"he's gone! poor shot, cuts away at a wide delivery without any feet movement, and edges it through, this one didn't come in with the angle, rather held its line. Kohli had been edgy through his brief stay, and such a loose shot was always around the corner",2
12,13,Virender Sehwag,35263,Nuwan Kulasekara,49535,"Kulasekara to Sehwag, no run comes on the front foot, drives powerfully, can't beat mid-off",1st innings,Yuvraj Singh,36084,Chanaka Welegedara,51019,2.1,no run,4,0,4/2,"Kulasekara to Sehwag, no run",,"comes on the front foot, drives powerfully, can't beat mid-off",2
13,14,Virender Sehwag,35263,Nuwan Kulasekara,49535,"Kulasekara to Sehwag, FOUR runs first boundary of the innings, driven on the up, open face, beats cover, flies along the outfield, 7000 ODI runs for Sehwag",1st innings,Yuvraj Singh,36084,Chanaka Welegedara,51019,2.2,four,8,4,8/2,"Kulasekara to Sehwag, FOUR runs",,"first boundary of the innings, driven on the up, open face, beats cover, flies along the outfield, 7000 ODI runs for Sehwag",2
14,15,Virender Sehwag,35263,Nuwan Kulasekara,49535,"Kulasekara to Sehwag, FOUR runs good shot, goooood shot, almost a yorker, on the pads, and he flicks it away nonchalantly",1st innings,Yuvraj Singh,36084,Chanaka Welegedara,51019,2.3,four,12,4,12/2,"Kulasekara to Sehwag, FOUR runs",,"good shot, goooood shot, almost a yorker, on the pads, and he flicks it away nonchalantly",2
15,16,Virender Sehwag,35263,Nuwan Kulasekara,49535,"Kulasekara to Sehwag, no run high-elbow off-drive, looks good, but can't beat mid-off",1st innings,Yuvraj Singh,36084,Chanaka Welegedara,51019,2.4,no run,12,0,12/2,"Kulasekara to Sehwag, no run",,"high-elbow off-drive, looks good, but can't beat mid-off",2
16,17,Virender Sehwag,35263,Nuwan Kulasekara,49535,"Kulasekara to Sehwag, FOUR runs strays onto the pads again, and Sehwag dismisses it to the square-leg boundary, despite the field change on the on side",1st innings,Yuvraj Singh,36084,Chanaka Welegedara,51019,2.5,four,16,4,16/2,"Kulasekara to Sehwag, FOUR runs",,"strays onto the pads again, and Sehwag dismisses it to the square-leg boundary, despite the field change on the on side",2
17,18,Virender Sehwag,35263,Nuwan Kulasekara,49535,"Kulasekara to Sehwag, no run looks for another big drive, the bat handle turns in his hand, ends up mis-timing it towards midwicket",1st innings,Yuvraj Singh,36084,Chanaka Welegedara,51019,2.6,no run,16,0,16/2,"Kulasekara to Sehwag, no run",,"looks for another big drive, the bat handle turns in his hand, ends up mis-timing it towards midwicket",2
18,19,Yuvraj Singh,36084,Chanaka Welegedara,51019,"Welegedara to Yuvraj Singh, no run back of a length, outside off, Yuvraj plays at it, inside the line",1st innings,Virender Sehwag,35263,Nuwan Kulasekara,49535,3.1,no run,16,0,16/2,"Welegedara to Yuvraj Singh, no run",,"back of a length, outside off, Yuvraj plays at it, inside the line",2
19,20,Yuvraj Singh,36084,Chanaka Welegedara,51019,"Welegedara to Yuvraj Singh, no run this time he doesn't want to have anything to do with a widish delivery",1st innings,Virender Sehwag,35263,Nuwan Kulasekara,49535,3.2,no run,16,0,16/2,"Welegedara to Yuvraj Singh, no run",,this time he doesn't want to have anything to do with a widish delivery,2
20,21,Yuvraj Singh,36084,Chanaka Welegedara,51019,"Welegedara to Yuvraj Singh, OUT and then there were three, Yuvraj goes chasing, and Samaraweera takes a good catch at second slip. Yuvraj's feet are rooted as he goes for this cut shot, and he ends up playing awkwardly and away from the body, the edge in but natural. Samaraweera times his jump at second slip to perfection and takes a nice overhead catch",1st innings,Virender Sehwag,35263,Nuwan Kulasekara,49535,3.3,out,16,0,16/3,"Welegedara to Yuvraj Singh, OUT",,"and then there were three, Yuvraj goes chasing, and Samaraweera takes a good catch at second slip. Yuvraj's feet are rooted as he goes for this cut shot, and he ends up playing awkwardly and away from the body, the edge in but natural. Samaraweera times his jump at second slip to perfection and takes a nice overhead catch",3
21,22,MS Dhoni,28081,Chanaka Welegedara,51019,"Welegedara to Dhoni, 1 leg bye short delivery, into the pads, gets a leg-bye",1st innings,Virender Sehwag,35263,Nuwan Kulasekara,49535,3.4,leg bye,17,1,17/3,"Welegedara to Dhoni, 1 leg bye",,"short delivery, into the pads, gets a leg-bye",3
22,23,Virender Sehwag,35263,Chanaka Welegedara,51019,"Welegedara to Sehwag, no run in the channel outside off, defended off the front foot",1st innings,MS Dhoni,28081,Nuwan Kulasekara,49535,3.5,no run,17,0,17/3,"Welegedara to Sehwag, no run",,"in the channel outside off, defended off the front foot",3
23,24,Virender Sehwag,35263,Chanaka Welegedara,51019,"Welegedara to Sehwag, no run just outside off, and Sehwag presses forward and shoulders arms",1st innings,MS Dhoni,28081,Nuwan Kulasekara,49535,3.6,no run,17,0,17/3,"Welegedara to Sehwag, no run",,"just outside off, and Sehwag presses forward and shoulders arms",3
24,25,MS Dhoni,28081,Nuwan Kulasekara,49535,"Kulasekara to Dhoni, 1 run walks down the track, works a length ball to wide of mid-on, takes a single",1st innings,Virender Sehwag,35263,Chanaka Welegedara,51019,4.1,run,18,1,18/3,"Kulasekara to Dhoni, 1 run",,"walks down the track, works a length ball to wide of mid-on, takes a single",3
25,26,Virender Sehwag,35263,Nuwan Kulasekara,49535,"Kulasekara to Sehwag, 1 run back of a length, just outside off, not much room, Sehwag goes for the drive, gets an inside edge onto the pad",1st innings,MS Dhoni,28081,Chanaka Welegedara,51019,4.2,run,19,1,19/3,"Kulasekara to Sehwag, 1 run",,"back of a length, just outside off, not much room, Sehwag goes for the drive, gets an inside edge onto the pad",3
