,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,0,Lendl Simmons,53116,Praveen Kumar,30732,"Kumar to Simmons, 1 wide Praveen starts with a ball very wide of off stump and swinging away late. Called a wide.",1st innings,Kirk Edwards,51786,,,0.0,wide,1,1,1/0,"Kumar to Simmons, 1 wide",,Praveen starts with a ball very wide of off stump and swinging away late. Called a wide.,0
1,1,Lendl Simmons,53116,Praveen Kumar,30732,"Kumar to Simmons, 1 leg bye Praveen trots in and lands this back of a length on leg, and it straightens into the pads. Nudged off the back foot towards square leg. Goes off the pad.",1st innings,Kirk Edwards,51786,,,0.1,leg bye,2,1,2/0,"Kumar to Simmons, 1 leg bye",,"Praveen trots in and lands this back of a length on leg, and it straightens into the pads. Nudged off the back foot towards square leg. Goes off the pad.",0
2,1,Kirk Edwards,51786,Praveen Kumar,30732,"Kumar to Edwards, 1 wide another big wide outside off, Praveen is moving the ball nicely, but the line is a little awry.",1st innings,Lendl Simmons,53116,,,0.1,wide,3,1,3/0,"Kumar to Edwards, 1 wide",,"another big wide outside off, Praveen is moving the ball nicely, but the line is a little awry.",0
3,2,Kirk Edwards,51786,Praveen Kumar,30732,"Kumar to Edwards, FOUR runs that's the line, gentle pace from Praveen angles in towards leg and then curls away late, forcing Edwards into a tentative poke. Outside edge doesn't carry, this is a very slow pitch, and Parthiv dives away to parry it on the bounce and it scoots through to the left of first slip and away for four.",1st innings,Lendl Simmons,53116,,,0.2,four,7,4,7/0,"Kumar to Edwards, FOUR runs",,"that's the line, gentle pace from Praveen angles in towards leg and then curls away late, forcing Edwards into a tentative poke. Outside edge doesn't carry, this is a very slow pitch, and Parthiv dives away to parry it on the bounce and it scoots through to the left of first slip and away for four.",0
4,3,Kirk Edwards,51786,Praveen Kumar,30732,"Kumar to Edwards, no run moves this one to the line outside off, not as wide as before, but an easy leave nevertheless.",1st innings,Lendl Simmons,53116,,,0.3,no run,7,0,7/0,"Kumar to Edwards, no run",,"moves this one to the line outside off, not as wide as before, but an easy leave nevertheless.",0
5,4,Kirk Edwards,51786,Praveen Kumar,30732,"Kumar to Edwards, no run the deception after setting him up with a series of away swingers, this one holds its line and hits the pad as Edward looks to turn it around to the leg side. That bounces extra and hit him very high, easily missing the stumps.",1st innings,Lendl Simmons,53116,,,0.4,no run,7,0,7/0,"Kumar to Edwards, no run",,"the deception after setting him up with a series of away swingers, this one holds its line and hits the pad as Edward looks to turn it around to the leg side. That bounces extra and hit him very high, easily missing the stumps.",0
6,5,Kirk Edwards,51786,Praveen Kumar,30732,"Kumar to Edwards, no run the outswinger again, Edwards let it go as it starts moving from well outside off.",1st innings,Lendl Simmons,53116,,,0.5,no run,7,0,7/0,"Kumar to Edwards, no run",,"the outswinger again, Edwards let it go as it starts moving from well outside off.",0
7,6,Kirk Edwards,51786,Praveen Kumar,30732,"Kumar to Edwards, no run finishes with a very full ball that angles in, and Edwards digs it out from the crease.",1st innings,Lendl Simmons,53116,,,0.6,no run,7,0,7/0,"Kumar to Edwards, no run",,"finishes with a very full ball that angles in, and Edwards digs it out from the crease.",0
8,7,Lendl Simmons,53116,Munaf Patel,32965,"MM Patel to Simmons, no run length ball, on a McGrath lengh outside off and holding its line, played cautiously to the leg side.",1st innings,Kirk Edwards,51786,Praveen Kumar,30732,1.1,no run,7,0,7/0,"MM Patel to Simmons, no run",,"length ball, on a McGrath lengh outside off and holding its line, played cautiously to the leg side.",0
9,8,Lendl Simmons,53116,Munaf Patel,32965,"MM Patel to Simmons, no run fuller this time, but not there for the drive. Simmons defends to the off side.",1st innings,Kirk Edwards,51786,Praveen Kumar,30732,1.2,no run,7,0,7/0,"MM Patel to Simmons, no run",,"fuller this time, but not there for the drive. Simmons defends to the off side.",0
10,9,Lendl Simmons,53116,Munaf Patel,32965,"MM Patel to Simmons, no run goes wider outside off, and the first touch of away movement for Munaf. Simmons lets it go through.",1st innings,Kirk Edwards,51786,Praveen Kumar,30732,1.3,no run,7,0,7/0,"MM Patel to Simmons, no run",,"goes wider outside off, and the first touch of away movement for Munaf. Simmons lets it go through.",0
11,10,Lendl Simmons,53116,Munaf Patel,32965,"MM Patel to Simmons, no run slightly fuller, closer to the stumps, Simmons is not tempted yet.",1st innings,Kirk Edwards,51786,Praveen Kumar,30732,1.4,no run,7,0,7/0,"MM Patel to Simmons, no run",,"slightly fuller, closer to the stumps, Simmons is not tempted yet.",0
12,11,Lendl Simmons,53116,Munaf Patel,32965,"MM Patel to Simmons, no run he's lived up to the McGrath comparison so far. On a length outside off, Simmons defends after getting confidently across.",1st innings,Kirk Edwards,51786,Praveen Kumar,30732,1.5,no run,7,0,7/0,"MM Patel to Simmons, no run",,"he's lived up to the McGrath comparison so far. On a length outside off, Simmons defends after getting confidently across.",0
13,12,Lendl Simmons,53116,Munaf Patel,32965,"MM Patel to Simmons, no run maiden from Munaf. Ends with another disciplined ball, back of a length outside off and wafting away gently. Another leave from Simmons.",1st innings,Kirk Edwards,51786,Praveen Kumar,30732,1.6,no run,7,0,7/0,"MM Patel to Simmons, no run",,"maiden from Munaf. Ends with another disciplined ball, back of a length outside off and wafting away gently. Another leave from Simmons.",0
14,13,Kirk Edwards,51786,Praveen Kumar,30732,"Kumar to Edwards, 1 run edgy from Edwards. Praveen again gets that swerve away, and Edwards looks to play, then decides to leave late, but ends up edging it to third man even as he pulls the bat away.",1st innings,Lendl Simmons,53116,Munaf Patel,32965,2.1,run,8,1,8/0,"Kumar to Edwards, 1 run",,"edgy from Edwards. Praveen again gets that swerve away, and Edwards looks to play, then decides to leave late, but ends up edging it to third man even as he pulls the bat away.",0
15,14,Lendl Simmons,53116,Praveen Kumar,30732,"Kumar to Simmons, no run lovely ball, legcutter of sorts, and Edwards does well not to nick it. It came in and nipped away, even as it bounced true, and Simmons' outside edge was just inside the line as he tried to cover for the movement.",1st innings,Kirk Edwards,51786,Munaf Patel,32965,2.2,no run,8,0,8/0,"Kumar to Simmons, no run",,"lovely ball, legcutter of sorts, and Edwards does well not to nick it. It came in and nipped away, even as it bounced true, and Simmons' outside edge was just inside the line as he tried to cover for the movement.",0
16,15,Lendl Simmons,53116,Praveen Kumar,30732,"Kumar to Simmons, no run this one holds the line, Simmons plays it cautiously to the leg side.",1st innings,Kirk Edwards,51786,Munaf Patel,32965,2.3,no run,8,0,8/0,"Kumar to Simmons, no run",,"this one holds the line, Simmons plays it cautiously to the leg side.",0
17,16,Lendl Simmons,53116,Praveen Kumar,30732,"Kumar to Simmons, no run back of a length stock delivery outside off, this is not an easy pitch when the ball is new, and Simmons lets it go to Parthiv.",1st innings,Kirk Edwards,51786,Munaf Patel,32965,2.4,no run,8,0,8/0,"Kumar to Simmons, no run",,"back of a length stock delivery outside off, this is not an easy pitch when the ball is new, and Simmons lets it go to Parthiv.",0
18,17,Lendl Simmons,53116,Praveen Kumar,30732,"Kumar to Simmons, no run hint of width this time, Simmons gets half across to it and then chooses to leave again.",1st innings,Kirk Edwards,51786,Munaf Patel,32965,2.5,no run,8,0,8/0,"Kumar to Simmons, no run",,"hint of width this time, Simmons gets half across to it and then chooses to leave again.",0
19,18,Lendl Simmons,53116,Praveen Kumar,30732,"Kumar to Simmons, no run quiet start from the Windies, it is not even a whisper. Praveen keeps it a foot outside off and gets it to bend away, and Simmons leaves again.",1st innings,Kirk Edwards,51786,Munaf Patel,32965,2.6,no run,8,0,8/0,"Kumar to Simmons, no run",,"quiet start from the Windies, it is not even a whisper. Praveen keeps it a foot outside off and gets it to bend away, and Simmons leaves again.",0
20,19,Kirk Edwards,51786,Munaf Patel,32965,"MM Patel to Edwards, 1 run <b>clanged by Rohit Sharma.</b> Not sure what he's doing at first slip, he's used to being in the covers. Lovely ball from Munaf, gentle curve away as it comes out of the hand and lands outside off, and then not so gentle movement off the seam. Edwards is sucked into a loose drive, and the edge goes at a nice catchable height to Rohit's right. He gets both hands to it and drops it.",1st innings,Lendl Simmons,53116,Praveen Kumar,30732,3.1,run,9,1,9/0,"MM Patel to Edwards, 1 run",,"<b>clanged by Rohit Sharma.</b> Not sure what he's doing at first slip, he's used to being in the covers. Lovely ball from Munaf, gentle curve away as it comes out of the hand and lands outside off, and then not so gentle movement off the seam. Edwards is sucked into a loose drive, and the edge goes at a nice catchable height to Rohit's right. He gets both hands to it and drops it.",0
21,20,Lendl Simmons,53116,Munaf Patel,32965,"MM Patel to Simmons, no run Simmons looks to make something happen here, half a step outside the crease and he looks to crack him through the covers, but doesn't place it too well.",1st innings,Kirk Edwards,51786,Praveen Kumar,30732,3.2,no run,9,0,9/0,"MM Patel to Simmons, no run",,"Simmons looks to make something happen here, half a step outside the crease and he looks to crack him through the covers, but doesn't place it too well.",0
22,20,Lendl Simmons,53116,Munaf Patel,32965,"MM Patel to Simmons, 5 wides not very McGrathesque there. Munaf pushes this well down the leg, and the other Patel doesn't get his gloves to it.",1st innings,Kirk Edwards,51786,Praveen Kumar,30732,3.2,wide,14,5,14/0,"MM Patel to Simmons, 5 wides",,"not very McGrathesque there. Munaf pushes this well down the leg, and the other Patel doesn't get his gloves to it.",0
23,21,Lendl Simmons,53116,Munaf Patel,32965,"MM Patel to Simmons, FOUR runs top shot from Simmons, he trots out towards the pitch of the ball, converts a length ball into a half-volley and then launches it over Munaf's head.",1st innings,Kirk Edwards,51786,Praveen Kumar,30732,3.3,four,18,4,18/0,"MM Patel to Simmons, FOUR runs",,"top shot from Simmons, he trots out towards the pitch of the ball, converts a length ball into a half-volley and then launches it over Munaf's head.",0
24,22,Lendl Simmons,53116,Munaf Patel,32965,"MM Patel to Simmons, 1 run nice diving stop from Kohli at point, he moves quickly to the right and dives to his right to keep the steer down to a single.",1st innings,Kirk Edwards,51786,Praveen Kumar,30732,3.4,run,19,1,19/0,"MM Patel to Simmons, 1 run",,"nice diving stop from Kohli at point, he moves quickly to the right and dives to his right to keep the steer down to a single.",0
25,23,Kirk Edwards,51786,Munaf Patel,32965,"MM Patel to Edwards, 1 run Edwards tries to chop from the off-stump line, and gets another single away.",1st innings,Lendl Simmons,53116,Praveen Kumar,30732,3.5,run,20,1,20/0,"MM Patel to Edwards, 1 run",,"Edwards tries to chop from the off-stump line, and gets another single away.",0
26,24,Lendl Simmons,53116,Munaf Patel,32965,"MM Patel to Simmons, no run good finish from Munaf, whangs it in a little shorter and extracts a extra yard of bounce. Simmons realises it at the last moment and drops the wrists after thinking of cutting.",1st innings,Kirk Edwards,51786,Praveen Kumar,30732,3.6,no run,20,0,20/0,"MM Patel to Simmons, no run",,"good finish from Munaf, whangs it in a little shorter and extracts a extra yard of bounce. Simmons realises it at the last moment and drops the wrists after thinking of cutting.",0
27,25,Kirk Edwards,51786,Praveen Kumar,30732,"Kumar to Edwards, no run Praveen keeps it fuller than Munaf, draws the batsman forward into a defensive push.",1st innings,Lendl Simmons,53116,Munaf Patel,32965,4.1,no run,20,0,20/0,"Kumar to Edwards, no run",,"Praveen keeps it fuller than Munaf, draws the batsman forward into a defensive push.",0
28,26,Kirk Edwards,51786,Praveen Kumar,30732,"Kumar to Edwards, 1 run nicely clipped, though he left it for the very last moment as Praveen got this to hold its line and home in towards the front pad.",1st innings,Lendl Simmons,53116,Munaf Patel,32965,4.2,run,21,1,21/0,"Kumar to Edwards, 1 run",,"nicely clipped, though he left it for the very last moment as Praveen got this to hold its line and home in towards the front pad.",0
29,27,Lendl Simmons,53116,Praveen Kumar,30732,"Kumar to Simmons, no run back of a length on off stump, Simmons jumps behind the line and defends with a flourish. Very reminiscent of Sherwin Campbell.",1st innings,Kirk Edwards,51786,Munaf Patel,32965,4.3,no run,21,0,21/0,"Kumar to Simmons, no run",,"back of a length on off stump, Simmons jumps behind the line and defends with a flourish. Very reminiscent of Sherwin Campbell.",0
30,28,Lendl Simmons,53116,Praveen Kumar,30732,"Kumar to Simmons, no run again on off stump, Simmons opens the face and he moves into another defensive push.",1st innings,Kirk Edwards,51786,Munaf Patel,32965,4.4,no run,21,0,21/0,"Kumar to Simmons, no run",,"again on off stump, Simmons opens the face and he moves into another defensive push.",0
31,29,Lendl Simmons,53116,Praveen Kumar,30732,"Kumar to Simmons, no run hmm, risky from Simmons, he shuffles all the way across to off stump and looks to work Praveen around towards midwicket. If he'd closed the face any later, that would have hit the pad.",1st innings,Kirk Edwards,51786,Munaf Patel,32965,4.5,no run,21,0,21/0,"Kumar to Simmons, no run",,"hmm, risky from Simmons, he shuffles all the way across to off stump and looks to work Praveen around towards midwicket. If he'd closed the face any later, that would have hit the pad.",0
