,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Jason Roy,298438,Tim Southee,232364,"Southee to Roy, no run big swing first-up! Boomeranging from the hand, and keeping low off the deck. No stroke offered",1st innings,0.1,no run,0,0,0/0,"Southee to Roy, no run",,"big swing first-up! Boomeranging from the hand, and keeping low off the deck. No stroke offered",0
1,2,Jason Roy,298438,Tim Southee,232364,"Southee to Roy, 2 runs straighter line, looking for similar hoop, but this one drifts straight on into a firm leg-side clip to open England's account",1st innings,0.2,run,2,2,2/0,"Southee to Roy, 2 runs",,"straighter line, looking for similar hoop, but this one drifts straight on into a firm leg-side clip to open England's account",0
2,3,Jason Roy,298438,Tim Southee,232364,"Southee to Roy, no run that's the spot, on and around off stump, a threat of lateral movement. Roy comes forward with bat and pad tight together",1st innings,0.3,no run,2,0,2/0,"Southee to Roy, no run",,"that's the spot, on and around off stump, a threat of lateral movement. Roy comes forward with bat and pad tight together",0
3,4,Jason Roy,298438,Tim Southee,232364,"Southee to Roy, no run wider once again, just inside the tramlines and swinging away. Roy isn't tempted",1st innings,0.4,no run,2,0,2/0,"Southee to Roy, no run",,"wider once again, just inside the tramlines and swinging away. Roy isn't tempted",0
4,5,Jason Roy,298438,Tim Southee,232364,"Southee to Roy, no run fuller, and swinging late. Roy drives with hard hands, eager to cash in but the ball ghosts away! Well bowled",1st innings,0.5,no run,2,0,2/0,"Southee to Roy, no run",,"fuller, and swinging late. Roy drives with hard hands, eager to cash in but the ball ghosts away! Well bowled",0
5,6,Jason Roy,298438,Tim Southee,232364,"Southee to Roy, no run pace and nip off the surface! Roy has a stab but retreats forthwith as the ball gets big on him. That's a tasty first over",1st innings,0.6,no run,2,0,2/0,"Southee to Roy, no run",,pace and nip off the surface! Roy has a stab but retreats forthwith as the ball gets big on him. That's a tasty first over,0
6,7,Jonny Bairstow,297433,Trent Boult,277912,"Boult to Bairstow, no run <B>leading edge but Boult can't reach it!</B> Pops from a good length, that goes through the top of the surface, bangs into a bewildered splice, and takes off vertically like a jump jet. Boult streaks in but to no avail. Now then...",1st innings,1.1,no run,2,0,2/0,"Boult to Bairstow, no run",,"<B>leading edge but Boult can't reach it!</B> Pops from a good length, that goes through the top of the surface, bangs into a bewildered splice, and takes off vertically like a jump jet. Boult streaks in but to no avail. Now then...",0
7,8,Jonny Bairstow,297433,Trent Boult,277912,"Boult to Bairstow, no run squeezed into the covers with understandable caution",1st innings,1.2,no run,2,0,2/0,"Boult to Bairstow, no run",,squeezed into the covers with understandable caution,0
8,9,Jonny Bairstow,297433,Trent Boult,277912,"Boult to Bairstow, no run flings the hands hard at a wider one. Good contact, but Nicholls in the gully dives low to his left to intercept",1st innings,1.3,no run,2,0,2/0,"Boult to Bairstow, no run",,"flings the hands hard at a wider one. Good contact, but Nicholls in the gully dives low to his left to intercept",0
9,10,Jonny Bairstow,297433,Trent Boult,277912,"Boult to Bairstow, no run good leave on a tight line outside off, left-arm angle taking the ball across Bairstow's bows",1st innings,1.4,no run,2,0,2/0,"Boult to Bairstow, no run",,"good leave on a tight line outside off, left-arm angle taking the ball across Bairstow's bows",0
10,11,Jonny Bairstow,297433,Trent Boult,277912,"Boult to Bairstow, no run attempted pull from just back of a length, but Bairstow can't time it",1st innings,1.5,no run,2,0,2/0,"Boult to Bairstow, no run",,"attempted pull from just back of a length, but Bairstow can't time it",0
11,12,Jonny Bairstow,297433,Trent Boult,277912,"Boult to Bairstow, no run jabbed down into the ground outside off stump",1st innings,1.6,no run,2,0,2/0,"Boult to Bairstow, no run",,jabbed down into the ground outside off stump,0
12,13,Jason Roy,298438,Tim Southee,232364,"Southee to Roy, no run swing from a full length, big hooping deviation through the air, fenced out to point",1st innings,2.1,no run,2,0,2/0,"Southee to Roy, no run",,"swing from a full length, big hooping deviation through the air, fenced out to point",0
13,14,Jason Roy,298438,Tim Southee,232364,"Southee to Roy, no run more booming outswing, threatening that outside edge at all times. And Williamson has gone full Baz with his field placings, introducing a third slip to goad England's batsmen",1st innings,2.2,no run,2,0,2/0,"Southee to Roy, no run",,"more booming outswing, threatening that outside edge at all times. And Williamson has gone full Baz with his field placings, introducing a third slip to goad England's batsmen",0
14,15,Jason Roy,298438,Tim Southee,232364,"Southee to Roy, no run outside off, through to the keeper",1st innings,2.3,no run,2,0,2/0,"Southee to Roy, no run",,"outside off, through to the keeper",0
15,16,Jason Roy,298438,Tim Southee,232364,"Southee to Roy, 1 run swing again, but back of a length this time, so Roy has a bit more time to line up his drive. Comes off the toe though, as short cover dives to grab",1st innings,2.4,run,3,1,3/0,"Southee to Roy, 1 run",,"swing again, but back of a length this time, so Roy has a bit more time to line up his drive. Comes off the toe though, as short cover dives to grab",0
16,17,Jonny Bairstow,297433,Tim Southee,232364,"Southee to Bairstow, no run full length, attacking the stumps, chiselled out to mid-on",1st innings,2.5,no run,3,0,3/0,"Southee to Bairstow, no run",,"full length, attacking the stumps, chiselled out to mid-on",0
17,18,Jonny Bairstow,297433,Tim Southee,232364,"Southee to Bairstow, no run very full once more, worked down the ground. England content to keep their counsel for now",1st innings,2.6,no run,3,0,3/0,"Southee to Bairstow, no run",,"very full once more, worked down the ground. England content to keep their counsel for now",0
18,19,Jason Roy,298438,Trent Boult,277912,"Boult to Roy, no run full once more, coming across the right-hander, and blocked down into the crease",1st innings,3.1,no run,3,0,3/0,"Boult to Roy, no run",,"full once more, coming across the right-hander, and blocked down into the crease",0
19,20,Jason Roy,298438,Trent Boult,277912,"Boult to Roy, FOUR runs back of a length, a rare loose one from Boult, and Roy doesn't miss out, leaning into a fierce pull through wide mid-on",1st innings,3.2,four,7,4,7/0,"Boult to Roy, FOUR runs",,"back of a length, a rare loose one from Boult, and Roy doesn't miss out, leaning into a fierce pull through wide mid-on",0
20,21,Jason Roy,298438,Trent Boult,277912,"Boult to Roy, no run fuller once more, and driven with intent into the covers. Nice connection in spite of the lack of result",1st innings,3.3,no run,7,0,7/0,"Boult to Roy, no run",,"fuller once more, and driven with intent into the covers. Nice connection in spite of the lack of result",0
21,22,Jason Roy,298438,Trent Boult,277912,"Boult to Roy, FOUR runs <strong>hacked over the top!</strong> A dirty nine-iron out of the rough. A slower ball to boot, Boult rolled his fingers, and Bairstow picked enough of it to put it away",1st innings,3.4,four,11,4,11/0,"Boult to Roy, FOUR runs",,"<strong>hacked over the top!</strong> A dirty nine-iron out of the rough. A slower ball to boot, Boult rolled his fingers, and Bairstow picked enough of it to put it away",0
22,23,Jason Roy,298438,Trent Boult,277912,"Boult to Roy, no run back of a length and through to the keeper",1st innings,3.5,no run,11,0,11/0,"Boult to Roy, no run",,back of a length and through to the keeper,0
23,24,Jason Roy,298438,Trent Boult,277912,"Boult to Roy, no run on the pads, tucked square. Some light relief in that over",1st innings,3.6,no run,11,0,11/0,"Boult to Roy, no run",,"on the pads, tucked square. Some light relief in that over",0
24,25,Jonny Bairstow,297433,Tim Southee,232364,"Southee to Bairstow, no run <B>big nip off the seam!</B> A stunning one-handed take from the keeper, but was there bat involved? The umpire says no, and rightly so, that was back pad. Lively times",1st innings,4.1,no run,11,0,11/0,"Southee to Bairstow, no run",,"<B>big nip off the seam!</B> A stunning one-handed take from the keeper, but was there bat involved? The umpire says no, and rightly so, that was back pad. Lively times",0
25,26,Jonny Bairstow,297433,Tim Southee,232364,"Southee to Bairstow, no run pushed out to point",1st innings,4.2,no run,11,0,11/0,"Southee to Bairstow, no run",,pushed out to point,0
26,27,Jonny Bairstow,297433,Tim Southee,232364,"Southee to Bairstow, no run short and wide, that was there for a carve through the covers, but Bairstow is so surprised at the opportunity, he snatches at it and misses",1st innings,4.3,no run,11,0,11/0,"Southee to Bairstow, no run",,"short and wide, that was there for a carve through the covers, but Bairstow is so surprised at the opportunity, he snatches at it and misses",0
27,28,Jonny Bairstow,297433,Tim Southee,232364,"Southee to Bairstow, FOUR runs width again, and battered through the covers! England are starting to land some blows now, as New Zealand lose their early discipline with the moving ball",1st innings,4.4,four,15,4,15/0,"Southee to Bairstow, FOUR runs",,"width again, and battered through the covers! England are starting to land some blows now, as New Zealand lose their early discipline with the moving ball",0
28,29,Jonny Bairstow,297433,Tim Southee,232364,"Southee to Bairstow, no run wider on the crease, angling in, and dabbed into the cordon",1st innings,4.5,no run,15,0,15/0,"Southee to Bairstow, no run",,"wider on the crease, angling in, and dabbed into the cordon",0
29,30,Jonny Bairstow,297433,Tim Southee,232364,"Southee to Bairstow, no run nudged into the covers",1st innings,4.6,no run,15,0,15/0,"Southee to Bairstow, no run",,nudged into the covers,0
30,31,Jason Roy,298438,Trent Boult,277912,"Boult to Roy, no run on the pads, tapped square",1st innings,5.1,no run,15,0,15/0,"Boult to Roy, no run",,"on the pads, tapped square",0
31,32,Jason Roy,298438,Trent Boult,277912,"Boult to Roy, no run an ambitious hack across the line, but no contact as the ball whistles through",1st innings,5.2,no run,15,0,15/0,"Boult to Roy, no run",,"an ambitious hack across the line, but no contact as the ball whistles through",0
32,33,Jason Roy,298438,Trent Boult,277912,"Boult to Roy, no run shuffles into line early, looking to change the angles, but can't work it away off the hip",1st innings,5.3,no run,15,0,15/0,"Boult to Roy, no run",,"shuffles into line early, looking to change the angles, but can't work it away off the hip",0
33,34,Jason Roy,298438,Trent Boult,277912,"Boult to Roy, 1 run another shimmy to off, and this time a delicate deflection through fine leg",1st innings,5.4,run,16,1,16/0,"Boult to Roy, 1 run",,"another shimmy to off, and this time a delicate deflection through fine leg",0
34,35,Jonny Bairstow,297433,Trent Boult,277912,"Boult to Bairstow, 2 runs round the wicket, chopped down to third man, and Bairstow's supreme speed between the wickets turns an ambling single into a breakneck two",1st innings,5.5,run,18,2,18/0,"Boult to Bairstow, 2 runs",,"round the wicket, chopped down to third man, and Bairstow's supreme speed between the wickets turns an ambling single into a breakneck two",0
35,36,Jonny Bairstow,297433,Trent Boult,277912,"Boult to Bairstow, 1 run tucked off the pads, another sharp single to square leg and Roy is home as the shy comes in",1st innings,5.6,run,19,1,19/0,"Boult to Bairstow, 1 run",,"tucked off the pads, another sharp single to square leg and Roy is home as the shy comes in",0
36,37,Jonny Bairstow,297433,Tim Southee,232364,"Southee to Bairstow, 1 run nudged off the pads into the leg side",1st innings,6.1,run,20,1,20/0,"Southee to Bairstow, 1 run",,nudged off the pads into the leg side,0
37,38,Jason Roy,298438,Tim Southee,232364,"Southee to Roy, 1 run fractionally back of a length, and swiped eagerly behind square. Good connection but fine leg sweeps round to gather",1st innings,6.2,run,21,1,21/0,"Southee to Roy, 1 run",,"fractionally back of a length, and swiped eagerly behind square. Good connection but fine leg sweeps round to gather",0
38,39,Jonny Bairstow,297433,Tim Southee,232364,"Southee to Bairstow, no run blotted into the off side, full length and tight line",1st innings,6.3,no run,21,0,21/0,"Southee to Bairstow, no run",,"blotted into the off side, full length and tight line",0
