,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Hazratullah Zazai,793457,Matt Henry,506612,"Henry to Hazratullah Zazai, no run short of length delivery on off, defended with soft hands",1st innings,0.1,no run,0,0,0/0,"Henry to Hazratullah Zazai, no run",,"short of length delivery on off, defended with soft hands",0
1,2,Hazratullah Zazai,793457,Matt Henry,506612,"Henry to Hazratullah Zazai, no run hops back and defends this short of length ball. This one just held on a touch",1st innings,0.2,no run,0,0,0/0,"Henry to Hazratullah Zazai, no run",,hops back and defends this short of length ball. This one just held on a touch,0
2,3,Hazratullah Zazai,793457,Matt Henry,506612,"Henry to Hazratullah Zazai, FOUR runs helped along to the fine leg boundary. Too short, line way outside leg. Easy pickings.",1st innings,0.3,four,4,4,4/0,"Henry to Hazratullah Zazai, FOUR runs",,"helped along to the fine leg boundary. Too short, line way outside leg. Easy pickings.",0
3,4,Hazratullah Zazai,793457,Matt Henry,506612,"Henry to Hazratullah Zazai, FOUR runs just over the outstretched hands of Taylor at a wide first slip! Wafts at this delivery, nothing shot really. Thick outside edge, once it beat the cordon, it raced away to the third man boundary. Taylor had no time and stuck his left-hand out. Good try.",1st innings,0.4,four,8,4,8/0,"Henry to Hazratullah Zazai, FOUR runs",,"just over the outstretched hands of Taylor at a wide first slip! Wafts at this delivery, nothing shot really. Thick outside edge, once it beat the cordon, it raced away to the third man boundary. Taylor had no time and stuck his left-hand out. Good try.",0
4,5,Hazratullah Zazai,793457,Matt Henry,506612,"Henry to Hazratullah Zazai, FOUR runs almighty heave and he's picked the bones out of it. Stand and deliver. Length ball slanting away and he disdainfully slaps this across the line",1st innings,0.5,four,12,4,12/0,"Henry to Hazratullah Zazai, FOUR runs",,almighty heave and he's picked the bones out of it. Stand and deliver. Length ball slanting away and he disdainfully slaps this across the line,0
5,6,Hazratullah Zazai,793457,Matt Henry,506612,"Henry to Hazratullah Zazai, no run play and a miss. Much fuller this time, hint of nip away. Beaten",1st innings,0.6,no run,12,0,12/0,"Henry to Hazratullah Zazai, no run",,"play and a miss. Much fuller this time, hint of nip away. Beaten",0
6,7,Noor Ali Zadran,318340,Trent Boult,277912,"Boult to Noor Ali Zadran, no run full and angled across, no swing back in this time, left alone.",1st innings,1.1,no run,12,0,12/0,"Boult to Noor Ali Zadran, no run",,"full and angled across, no swing back in this time, left alone.",0
7,8,Noor Ali Zadran,318340,Trent Boult,277912,"Boult to Noor Ali Zadran, 1 run angles this down to third man to get off the mark",1st innings,1.2,run,13,1,13/0,"Boult to Noor Ali Zadran, 1 run",,angles this down to third man to get off the mark,0
8,9,Hazratullah Zazai,793457,Trent Boult,277912,"Boult to Hazratullah Zazai, 1 run slips this down leg, he hops back and tickles this down to fine leg",1st innings,1.3,run,14,1,14/0,"Boult to Hazratullah Zazai, 1 run",,"slips this down leg, he hops back and tickles this down to fine leg",0
9,10,Noor Ali Zadran,318340,Trent Boult,277912,"Boult to Noor Ali Zadran, 2 runs full and straight on the stumps, hint of swing in, Noor Ali looks to flick it square but squirts this wide of point off a thick outside edge. <b> Would've been plumb had he not hit it </b>",1st innings,1.4,run,16,2,16/0,"Boult to Noor Ali Zadran, 2 runs",,"full and straight on the stumps, hint of swing in, Noor Ali looks to flick it square but squirts this wide of point off a thick outside edge. <b> Would've been plumb had he not hit it </b>",0
10,11,Noor Ali Zadran,318340,Trent Boult,277912,"Boult to Noor Ali Zadran, no run squared up by the length but manages to defend it from the crease",1st innings,1.5,no run,16,0,16/0,"Boult to Noor Ali Zadran, no run",,squared up by the length but manages to defend it from the crease,0
11,12,Noor Ali Zadran,318340,Trent Boult,277912,"Boult to Noor Ali Zadran, no run shows the full face of the bat as he eases this to mid-off",1st innings,1.6,no run,16,0,16/0,"Boult to Noor Ali Zadran, no run",,shows the full face of the bat as he eases this to mid-off,0
12,13,Hazratullah Zazai,793457,Matt Henry,506612,"Henry to Hazratullah Zazai, no run hint of width outside off, steered to point",1st innings,2.1,no run,16,0,16/0,"Henry to Hazratullah Zazai, no run",,"hint of width outside off, steered to point",0
13,14,Hazratullah Zazai,793457,Matt Henry,506612,"Henry to Hazratullah Zazai, 1 run biffed across the line, nearly picked out deep midwicket.",1st innings,2.2,run,17,1,17/0,"Henry to Hazratullah Zazai, 1 run",,"biffed across the line, nearly picked out deep midwicket.",0
14,15,Noor Ali Zadran,318340,Matt Henry,506612,"Henry to Noor Ali Zadran, no run beaten for pace, late to react as he's hit high on the right thigh trying to defend this short of length delivery.",1st innings,2.3,no run,17,0,17/0,"Henry to Noor Ali Zadran, no run",,"beaten for pace, late to react as he's hit high on the right thigh trying to defend this short of length delivery.",0
