,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,0,Andre Fletcher,51862,Henry Osinde,212175,"Osinde to Fletcher, 1 wide ",1st innings,0.0,wide,1,1,1/0,"Osinde to Fletcher, 1 wide",,,0
1,1,Andre Fletcher,51862,Henry Osinde,212175,"Osinde to Fletcher, no run ",1st innings,0.1,no run,1,0,1/0,"Osinde to Fletcher, no run",,,0
2,1,Andre Fletcher,51862,Henry Osinde,212175,"Osinde to Fletcher, 1 wide ",1st innings,0.1,wide,2,1,2/0,"Osinde to Fletcher, 1 wide",,,0
3,1,Andre Fletcher,51862,Henry Osinde,212175,"Osinde to Fletcher, 1 wide ",1st innings,0.1,wide,3,1,3/0,"Osinde to Fletcher, 1 wide",,,0
4,2,Andre Fletcher,51862,Henry Osinde,212175,"Osinde to Fletcher, no run ",1st innings,0.2,no run,3,0,3/0,"Osinde to Fletcher, no run",,,0
5,3,Andre Fletcher,51862,Henry Osinde,212175,"Osinde to Fletcher, no run ",1st innings,0.3,no run,3,0,3/0,"Osinde to Fletcher, no run",,,0
6,4,Andre Fletcher,51862,Henry Osinde,212175,"Osinde to Fletcher, no run ",1st innings,0.4,no run,3,0,3/0,"Osinde to Fletcher, no run",,,0
7,5,Andre Fletcher,51862,Henry Osinde,212175,"Osinde to Fletcher, no run ",1st innings,0.5,no run,3,0,3/0,"Osinde to Fletcher, no run",,,0
8,6,Andre Fletcher,51862,Henry Osinde,212175,"Osinde to Fletcher, no run ",1st innings,1.0,no run,3,0,3/0,"Osinde to Fletcher, no run",,,0
9,7,Shivnarine Chanderpaul,51469,Khurram Chohan,41224,"Khurram Chohan to Chanderpaul, 1 run ",1st innings,1.1,run,4,1,4/0,"Khurram Chohan to Chanderpaul, 1 run",,,0
10,8,Andre Fletcher,51862,Khurram Chohan,41224,"Khurram Chohan to Fletcher, no run ",1st innings,1.2,no run,4,0,4/0,"Khurram Chohan to Fletcher, no run",,,0
11,9,Andre Fletcher,51862,Khurram Chohan,41224,"Khurram Chohan to Fletcher, no run ",1st innings,1.3,no run,4,0,4/0,"Khurram Chohan to Fletcher, no run",,,0
12,10,Andre Fletcher,51862,Khurram Chohan,41224,"Khurram Chohan to Fletcher, no run ",1st innings,1.4,no run,4,0,4/0,"Khurram Chohan to Fletcher, no run",,,0
13,11,Andre Fletcher,51862,Khurram Chohan,41224,"Khurram Chohan to Fletcher, 2 runs ",1st innings,1.5,run,6,2,6/0,"Khurram Chohan to Fletcher, 2 runs",,,0
