,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Upul Tharanga,50747,Vinay Kumar,35731,"Vinay Kumar to Tharanga, no run length ball on the pads, defended to the leg side by Tharanga",1st innings,Tillakaratne Dilshan,48472,,,0.1,no run,0,0,0/0,"Vinay Kumar to Tharanga, no run",,"length ball on the pads, defended to the leg side by Tharanga",0
1,2,Upul Tharanga,50747,Vinay Kumar,35731,"Vinay Kumar to Tharanga, OUT beauty from Vinay, Tharanga's troubles in Australia continue, a short of length ball that moves away a touch, Tharanga doesn't bother much about his footwork as he fishes at the ball, nicks it and it's easy for Dhoni, who has to move forward a touch to collect that",1st innings,Tillakaratne Dilshan,48472,,,0.2,out,0,0,0/1,"Vinay Kumar to Tharanga, OUT",,"beauty from Vinay, Tharanga's troubles in Australia continue, a short of length ball that moves away a touch, Tharanga doesn't bother much about his footwork as he fishes at the ball, nicks it and it's easy for Dhoni, who has to move forward a touch to collect that",1
2,3,Kumar Sangakkara,50710,Vinay Kumar,35731,"Vinay Kumar to Sangakkara, 3 runs pitched up and outside off, Sangakkara gets going with an easy-on-the-eye drive through cover, not the best timed of shots though",1st innings,Tillakaratne Dilshan,48472,,,0.3,run,3,3,3/1,"Vinay Kumar to Sangakkara, 3 runs",,"pitched up and outside off, Sangakkara gets going with an easy-on-the-eye drive through cover, not the best timed of shots though",1
3,4,Tillakaratne Dilshan,48472,Vinay Kumar,35731,"Vinay Kumar to Dilshan, no run nice movement away for Vinay, back of a length and swerving away, 135kph, left alone by Dilshan",1st innings,Kumar Sangakkara,50710,,,0.4,no run,3,0,3/1,"Vinay Kumar to Dilshan, no run",135kph,"nice movement away for Vinay, back of a length and swerving away, 135kph, left alone by Dilshan",1
4,5,Tillakaratne Dilshan,48472,Vinay Kumar,35731,"Vinay Kumar to Dilshan, no run and again, pitching just outside off and moving away, Dilshan shoulders arms",1st innings,Kumar Sangakkara,50710,,,0.5,no run,3,0,3/1,"Vinay Kumar to Dilshan, no run",,"and again, pitching just outside off and moving away, Dilshan shoulders arms",1
5,6,Tillakaratne Dilshan,48472,Vinay Kumar,35731,"Vinay Kumar to Dilshan, no run shortish ball, heading for middle stump, defended from the crease",1st innings,Kumar Sangakkara,50710,,,0.6,no run,3,0,3/1,"Vinay Kumar to Dilshan, no run",,"shortish ball, heading for middle stump, defended from the crease",1
6,7,Kumar Sangakkara,50710,Irfan Pathan,32685,"Pathan to Sangakkara, no run gets it to swing away first up, pitching on a length and moving away, defended by Sangakkara",1st innings,Tillakaratne Dilshan,48472,Vinay Kumar,35731,1.1,no run,3,0,3/1,"Pathan to Sangakkara, no run",,"gets it to swing away first up, pitching on a length and moving away, defended by Sangakkara",1
7,8,Kumar Sangakkara,50710,Irfan Pathan,32685,"Pathan to Sangakkara, no run not much pace yet from Irfan, 122kph, starting outside off and snaking away, Sanga's feet don't move as he slashes at the ball and misses",1st innings,Tillakaratne Dilshan,48472,Vinay Kumar,35731,1.2,no run,3,0,3/1,"Pathan to Sangakkara, no run",122kph,"not much pace yet from Irfan, 122kph, starting outside off and snaking away, Sanga's feet don't move as he slashes at the ball and misses",1
8,9,Kumar Sangakkara,50710,Irfan Pathan,32685,"Pathan to Sangakkara, 1 run this one is 132 kph, tucked towards mid-on and a quick single is pinched",1st innings,Tillakaratne Dilshan,48472,Vinay Kumar,35731,1.3,run,4,1,4/1,"Pathan to Sangakkara, 1 run",,"this one is 132 kph, tucked towards mid-on and a quick single is pinched",1
9,10,Tillakaratne Dilshan,48472,Irfan Pathan,32685,"Pathan to Dilshan, no run 132.8kph this time, jags sharply back in towards Dilshan, blocked from the crease",1st innings,Kumar Sangakkara,50710,Vinay Kumar,35731,1.4,no run,4,0,4/1,"Pathan to Dilshan, no run",,"132.8kph this time, jags sharply back in towards Dilshan, blocked from the crease",1
