,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Devon Smith,52962,Mohammad Irfan,429981,"Mohammad Irfan to Smith, no run he bowls a length delivery on off that straightens a touch, Smith defends it off the back foot",1st innings,Johnson Charles,333066,,,0.1,no run,0,0,0/0,"Mohammad Irfan to Smith, no run",,"he bowls a length delivery on off that straightens a touch, Smith defends it off the back foot",0
1,2,Devon Smith,52962,Mohammad Irfan,429981,"Mohammad Irfan to Smith, 1 run he tucks this short of length delivery down to fine leg to get off the mark",1st innings,Johnson Charles,333066,,,0.2,run,1,1,1/0,"Mohammad Irfan to Smith, 1 run",,he tucks this short of length delivery down to fine leg to get off the mark,0
2,3,Johnson Charles,333066,Mohammad Irfan,429981,"Mohammad Irfan to Charles, no run good bounce from a length, the batsman leaves it on the angle",1st innings,Devon Smith,52962,,,0.3,no run,1,0,1/0,"Mohammad Irfan to Charles, no run",,"good bounce from a length, the batsman leaves it on the angle",0
3,4,Johnson Charles,333066,Mohammad Irfan,429981,"Mohammad Irfan to Charles, no run loud appeal for a caught behind, Steve Davis says no! Pakistan think about reviewing it but decide against it. There was a noise as the ball passed the bat. The batsman was beaten by a peach as he tried to defend the delivery from the crease",1st innings,Devon Smith,52962,,,0.4,no run,1,0,1/0,"Mohammad Irfan to Charles, no run",,"loud appeal for a caught behind, Steve Davis says no! Pakistan think about reviewing it but decide against it. There was a noise as the ball passed the bat. The batsman was beaten by a peach as he tried to defend the delivery from the crease",0
4,5,Johnson Charles,333066,Mohammad Irfan,429981,"Mohammad Irfan to Charles, no run now that has shaken him up a touch, he tries to whack it over midwicket with an open stance, misses and the ball goes over the stumps",1st innings,Devon Smith,52962,,,0.5,no run,1,0,1/0,"Mohammad Irfan to Charles, no run",,"now that has shaken him up a touch, he tries to whack it over midwicket with an open stance, misses and the ball goes over the stumps",0
5,6,Johnson Charles,333066,Mohammad Irfan,429981,"Mohammad Irfan to Charles, no run length delivery just outside off, left alone this time",1st innings,Devon Smith,52962,,,0.6,no run,1,0,1/0,"Mohammad Irfan to Charles, no run",,"length delivery just outside off, left alone this time",0
6,7,Devon Smith,52962,Mohammad Hafeez,41434,"Mohammad Hafeez to Smith, no run he pushes this one on off, the batsman defends it off the back foot",1st innings,Johnson Charles,333066,Mohammad Irfan,429981,1.1,no run,1,0,1/0,"Mohammad Hafeez to Smith, no run",,"he pushes this one on off, the batsman defends it off the back foot",0
7,8,Devon Smith,52962,Mohammad Hafeez,41434,"Mohammad Hafeez to Smith, no run again drifting towards off stump from round the wicket, the batsman defends off the back foot",1st innings,Johnson Charles,333066,Mohammad Irfan,429981,1.2,no run,1,0,1/0,"Mohammad Hafeez to Smith, no run",,"again drifting towards off stump from round the wicket, the batsman defends off the back foot",0
8,9,Devon Smith,52962,Mohammad Hafeez,41434,"Mohammad Hafeez to Smith, no run more back foot defence by Smith",1st innings,Johnson Charles,333066,Mohammad Irfan,429981,1.3,no run,1,0,1/0,"Mohammad Hafeez to Smith, no run",,more back foot defence by Smith,0
9,10,Devon Smith,52962,Mohammad Hafeez,41434,"Mohammad Hafeez to Smith, no run slower this time, the batsman comes forward and defends it down the pitch",1st innings,Johnson Charles,333066,Mohammad Irfan,429981,1.4,no run,1,0,1/0,"Mohammad Hafeez to Smith, no run",,"slower this time, the batsman comes forward and defends it down the pitch",0
10,11,Devon Smith,52962,Mohammad Hafeez,41434,"Mohammad Hafeez to Smith, no run shorter and quicker, that was there to hit, but Smith finds Afridi at cover point with his back foot punch",1st innings,Johnson Charles,333066,Mohammad Irfan,429981,1.5,no run,1,0,1/0,"Mohammad Hafeez to Smith, no run",,"shorter and quicker, that was there to hit, but Smith finds Afridi at cover point with his back foot punch",0
11,12,Devon Smith,52962,Mohammad Hafeez,41434,"Mohammad Hafeez to Smith, no run slower this time, the batsman goes on the back foot and pushes it back to the bowler",1st innings,Johnson Charles,333066,Mohammad Irfan,429981,1.6,no run,1,0,1/0,"Mohammad Hafeez to Smith, no run",,"slower this time, the batsman goes on the back foot and pushes it back to the bowler",0
12,13,Johnson Charles,333066,Mohammad Irfan,429981,"Mohammad Irfan to Charles, no run short of length delivery on the middle and leg, good bounce on that one, the batsman tried to leave that, but the ball follows him and hits him on the shoulder",1st innings,Devon Smith,52962,Mohammad Hafeez,41434,2.1,no run,1,0,1/0,"Mohammad Irfan to Charles, no run",,"short of length delivery on the middle and leg, good bounce on that one, the batsman tried to leave that, but the ball follows him and hits him on the shoulder",0
13,14,Johnson Charles,333066,Mohammad Irfan,429981,"Mohammad Irfan to Charles, FOUR runs it's short and it's not too quick, Charles pulls it through midwicket for the first boundary",1st innings,Devon Smith,52962,Mohammad Hafeez,41434,2.2,four,5,4,5/0,"Mohammad Irfan to Charles, FOUR runs",,"it's short and it's not too quick, Charles pulls it through midwicket for the first boundary",0
14,15,Johnson Charles,333066,Mohammad Irfan,429981,"Mohammad Irfan to Charles, 1 run good sharp delivery from back of length, it bounces extra like it always does for Irfan, the batsman defends it towards gully awkwardly and takes a single",1st innings,Devon Smith,52962,Mohammad Hafeez,41434,2.3,run,6,1,6/0,"Mohammad Irfan to Charles, 1 run",,"good sharp delivery from back of length, it bounces extra like it always does for Irfan, the batsman defends it towards gully awkwardly and takes a single",0
15,16,Devon Smith,52962,Mohammad Irfan,429981,"Mohammad Irfan to Smith, no run he hits the batsman on the thigh pad as Smith misses his clip off his hip",1st innings,Johnson Charles,333066,Mohammad Hafeez,41434,2.4,no run,6,0,6/0,"Mohammad Irfan to Smith, no run",,he hits the batsman on the thigh pad as Smith misses his clip off his hip,0
16,17,Devon Smith,52962,Mohammad Irfan,429981,"Mohammad Irfan to Smith, no run length delivery on off, defended back to the bowler",1st innings,Johnson Charles,333066,Mohammad Hafeez,41434,2.5,no run,6,0,6/0,"Mohammad Irfan to Smith, no run",,"length delivery on off, defended back to the bowler",0
17,18,Devon Smith,52962,Mohammad Irfan,429981,"Mohammad Irfan to Smith, no run back of length delivery on off, the batsman gets up on his toes and defends to off",1st innings,Johnson Charles,333066,Mohammad Hafeez,41434,2.6,no run,6,0,6/0,"Mohammad Irfan to Smith, no run",,"back of length delivery on off, the batsman gets up on his toes and defends to off",0
