,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Quinton de Kock,379143,Jerome Taylor,53191,"Taylor to de Kock, no run 143kph, back of a length delivery to start off and it carries delightfully through to around Ramdin's chest",1st innings,0.1,no run,0,0,0/0,"Taylor to de Kock, no run",143kph,"143kph, back of a length delivery to start off and it carries delightfully through to around Ramdin's chest",0
1,2,Quinton de Kock,379143,Jerome Taylor,53191,"Taylor to de Kock, FOUR runs that shows off the outfield! Barely a push through point and both deep third man and point are only spectators no matter the effort they put in. It's a downward slope down there and de Kock simply rode on Taylor's pace",1st innings,0.2,four,4,4,4/0,"Taylor to de Kock, FOUR runs",,that shows off the outfield! Barely a push through point and both deep third man and point are only spectators no matter the effort they put in. It's a downward slope down there and de Kock simply rode on Taylor's pace,0
2,3,Quinton de Kock,379143,Jerome Taylor,53191,"Taylor to de Kock, no run he's getting some appealing bounce off this hard, dry deck and de Kock, as Taylor had hoped for, is tucked up. Shortish ball thuds into his gloves as he attempted to flick",1st innings,0.3,no run,4,0,4/0,"Taylor to de Kock, no run",,"he's getting some appealing bounce off this hard, dry deck and de Kock, as Taylor had hoped for, is tucked up. Shortish ball thuds into his gloves as he attempted to flick",0
3,4,Quinton de Kock,379143,Jerome Taylor,53191,"Taylor to de Kock, no run offcutter was that? Pitched it up a bit more that time and drew the ball quite wide of de Kock's reach, so he doesn't fish. But it was still inside the tram lines",1st innings,0.4,no run,4,0,4/0,"Taylor to de Kock, no run",,"offcutter was that? Pitched it up a bit more that time and drew the ball quite wide of de Kock's reach, so he doesn't fish. But it was still inside the tram lines",0
4,5,Quinton de Kock,379143,Jerome Taylor,53191,"Taylor to de Kock, FOUR runs a touch overpitched and de Kock caresses it all the way to the cover boundary. And I can't stress that enough, caressed it. SCG's outfield is having some fun! Samuels chased after it, got the big boot out before the ball hit the advertising cushions, but the ball still had enough momentum to go on",1st innings,0.5,four,8,4,8/0,"Taylor to de Kock, FOUR runs",,"a touch overpitched and de Kock caresses it all the way to the cover boundary. And I can't stress that enough, caressed it. SCG's outfield is having some fun! Samuels chased after it, got the big boot out before the ball hit the advertising cushions, but the ball still had enough momentum to go on",0
5,6,Quinton de Kock,379143,Jerome Taylor,53191,"Taylor to de Kock, no run magnificent work from Simmons, that had four written on it the moment de Kock pressed forward to the wide, fuller ball and tapped to the right of cover",1st innings,0.6,no run,8,0,8/0,"Taylor to de Kock, no run",,"magnificent work from Simmons, that had four written on it the moment de Kock pressed forward to the wide, fuller ball and tapped to the right of cover",0
6,7,Hashim Amla,43906,Jason Holder,391485,"Holder to Amla, no run back of a length and in the off-stump corridor, Amla seems to jump before he blocks",1st innings,1.1,no run,8,0,8/0,"Holder to Amla, no run",,"back of a length and in the off-stump corridor, Amla seems to jump before he blocks",0
7,8,Hashim Amla,43906,Jason Holder,391485,"Holder to Amla, no run a touch closer on off stump and Amla's exaggerated back and across movement gets him in line",1st innings,1.2,no run,8,0,8/0,"Holder to Amla, no run",,a touch closer on off stump and Amla's exaggerated back and across movement gets him in line,0
8,9,Hashim Amla,43906,Jason Holder,391485,"Holder to Amla, no run might have missed out there, it was short and wide enough for Amla to play the shot he did - a cut - but he mistimes the ball into the covers. Came off the pitch a little slower than he expected, I think",1st innings,1.3,no run,8,0,8/0,"Holder to Amla, no run",,"might have missed out there, it was short and wide enough for Amla to play the shot he did - a cut - but he mistimes the ball into the covers. Came off the pitch a little slower than he expected, I think",0
9,10,Hashim Amla,43906,Jason Holder,391485,"Holder to Amla, no run cut him in half! Got the ball to move in off the deck quite alarmingly and Amla was in no position to play that. Very late in bringing the bat straighter from the flick he had been going for and is beaten",1st innings,1.4,no run,8,0,8/0,"Holder to Amla, no run",,cut him in half! Got the ball to move in off the deck quite alarmingly and Amla was in no position to play that. Very late in bringing the bat straighter from the flick he had been going for and is beaten,0
10,11,Hashim Amla,43906,Jason Holder,391485,"Holder to Amla, no run shortish and a shade outside off, ridden to point",1st innings,1.5,no run,8,0,8/0,"Holder to Amla, no run",,"shortish and a shade outside off, ridden to point",0
11,12,Hashim Amla,43906,Jason Holder,391485,"Holder to Amla, no run quite full on off stump, eased to the man at a widish mid-off",1st innings,1.6,no run,8,0,8/0,"Holder to Amla, no run",,"quite full on off stump, eased to the man at a widish mid-off",0
12,13,Quinton de Kock,379143,Jerome Taylor,53191,"Taylor to de Kock, no run cramps him for room as Taylor brings the ball into the left-hander, de Kock doesn't commit too early and adjusts to it",1st innings,2.1,no run,8,0,8/0,"Taylor to de Kock, no run",,"cramps him for room as Taylor brings the ball into the left-hander, de Kock doesn't commit too early and adjusts to it",0
13,14,Quinton de Kock,379143,Jerome Taylor,53191,"Taylor to de Kock, no run back of a length on middle and off, nudged towards midwicket",1st innings,2.2,no run,8,0,8/0,"Taylor to de Kock, no run",,"back of a length on middle and off, nudged towards midwicket",0
14,15,Quinton de Kock,379143,Jerome Taylor,53191,"Taylor to de Kock, no run that's banged in short and he keeps it around the sixth stump and adds a lot of bounce to ensure the batsman can't take advantage. de Kock did attempt to lift it over the slips, but fails to connect",1st innings,2.3,no run,8,0,8/0,"Taylor to de Kock, no run",,"that's banged in short and he keeps it around the sixth stump and adds a lot of bounce to ensure the batsman can't take advantage. de Kock did attempt to lift it over the slips, but fails to connect",0
15,16,Quinton de Kock,379143,Jerome Taylor,53191,"Taylor to de Kock, no run he's skidding off the deck quite sharply, this is 147 kph, and de Kock is caught on the crease with a flick and wears a bruise on his back thigh",1st innings,2.4,no run,8,0,8/0,"Taylor to de Kock, no run",,"he's skidding off the deck quite sharply, this is 147 kph, and de Kock is caught on the crease with a flick and wears a bruise on his back thigh",0
