,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Mohammad Hafeez,41434,Chris Mpofu,55633,"Mpofu to Mohammad Hafeez, 2 runs too full and sliding onto the pads, a real warm-up ball, which is clipped away fine on the leg side. Mpofu hobbles on his followthrough and walks back gingerly",1st innings,0.1,run,2,2,2/0,"Mpofu to Mohammad Hafeez, 2 runs",,"too full and sliding onto the pads, a real warm-up ball, which is clipped away fine on the leg side. Mpofu hobbles on his followthrough and walks back gingerly",0
1,2,Mohammad Hafeez,41434,Chris Mpofu,55633,"Mpofu to Mohammad Hafeez, no run fullish, tight line on off. Hafeez presses forward and nudges it gently to mid-on",1st innings,0.2,no run,2,0,2/0,"Mpofu to Mohammad Hafeez, no run",,"fullish, tight line on off. Hafeez presses forward and nudges it gently to mid-on",0
2,3,Mohammad Hafeez,41434,Chris Mpofu,55633,"Mpofu to Mohammad Hafeez, no run pitched up and swinging away outside off, Hafeez gets forward and shoulders arms",1st innings,0.3,no run,2,0,2/0,"Mpofu to Mohammad Hafeez, no run",,"pitched up and swinging away outside off, Hafeez gets forward and shoulders arms",0
3,4,Mohammad Hafeez,41434,Chris Mpofu,55633,"Mpofu to Mohammad Hafeez, FOUR runs neatly played... He was helped by the bowler, though. Too full and straight, Hafeez leans across and flicks it to the right of mid-on for the first four of the day",1st innings,0.4,four,6,4,6/0,"Mpofu to Mohammad Hafeez, FOUR runs",,"neatly played... He was helped by the bowler, though. Too full and straight, Hafeez leans across and flicks it to the right of mid-on for the first four of the day",0
4,5,Mohammad Hafeez,41434,Chris Mpofu,55633,"Mpofu to Mohammad Hafeez, no run pitched further up and on off, holds its line. Forward and driven to the man at short cover",1st innings,0.5,no run,6,0,6/0,"Mpofu to Mohammad Hafeez, no run",,"pitched further up and on off, holds its line. Forward and driven to the man at short cover",0
5,6,Mohammad Hafeez,41434,Chris Mpofu,55633,"Mpofu to Mohammad Hafeez, 3 runs veering onto the pads with a tag 'help yourself'. Hafeez chips it in the gap between midwicket and mid-on. This time, the result is three",1st innings,0.6,run,9,3,9/0,"Mpofu to Mohammad Hafeez, 3 runs",,"veering onto the pads with a tag 'help yourself'. Hafeez chips it in the gap between midwicket and mid-on. This time, the result is three",0
6,6,Mohammad Hafeez,41434,Tinashe Panyangara,55705,"Panyangara to Mohammad Hafeez, (no ball) 1 run back of a length, angled in on middle, helped away to long leg. Inauspicious start - no-ball.",1st innings,1.0,run,11,2,11/0,"Panyangara to Mohammad Hafeez, (no ball) 1 run",,"back of a length, angled in on middle, helped away to long leg. Inauspicious start - no-ball.",0
7,7,Azhar Ali,39037,Tinashe Panyangara,55705,"Panyangara to Azhar Ali, FOUR runs Boom goes Azhar Ali! Full and wide outside off, Azhar Ali bends his knee, has a crack at it and kitchen-sinks it over extra-cover for a one-bounce four",1st innings,1.1,four,15,4,15/0,"Panyangara to Azhar Ali, FOUR runs",,"Boom goes Azhar Ali! Full and wide outside off, Azhar Ali bends his knee, has a crack at it and kitchen-sinks it over extra-cover for a one-bounce four",0
8,8,Azhar Ali,39037,Tinashe Panyangara,55705,"Panyangara to Azhar Ali, no run Panyangara promptly drags his length back and tucks Azhar up, blocked back",1st innings,1.2,no run,15,0,15/0,"Panyangara to Azhar Ali, no run",,"Panyangara promptly drags his length back and tucks Azhar up, blocked back",0
9,9,Azhar Ali,39037,Tinashe Panyangara,55705,"Panyangara to Azhar Ali, no run shortish and on off as Azhar shimmies across and comes down the track. Quietly defended back to the bowler again",1st innings,1.3,no run,15,0,15/0,"Panyangara to Azhar Ali, no run",,shortish and on off as Azhar shimmies across and comes down the track. Quietly defended back to the bowler again,0
10,10,Azhar Ali,39037,Tinashe Panyangara,55705,"Panyangara to Azhar Ali, no run on a good length and zipping through outside off, Azhar protects his off stump and does the leaving dance",1st innings,1.4,no run,15,0,15/0,"Panyangara to Azhar Ali, no run",,"on a good length and zipping through outside off, Azhar protects his off stump and does the leaving dance",0
11,11,Azhar Ali,39037,Tinashe Panyangara,55705,"Panyangara to Azhar Ali, no run back of a length and on off, worked to the right of short midwicket",1st innings,1.5,no run,15,0,15/0,"Panyangara to Azhar Ali, no run",,"back of a length and on off, worked to the right of short midwicket",0
12,12,Azhar Ali,39037,Tinashe Panyangara,55705,"Panyangara to Azhar Ali, no run back of a length and curls in, Azhar shimmies across in a bid to clip it away. But does not connect. The ball wanders away to the leg side off the thigh",1st innings,1.6,no run,15,0,15/0,"Panyangara to Azhar Ali, no run",,"back of a length and curls in, Azhar shimmies across in a bid to clip it away. But does not connect. The ball wanders away to the leg side off the thigh",0
13,13,Mohammad Hafeez,41434,Chris Mpofu,55633,"Mpofu to Mohammad Hafeez, no run good length and straight in line, tapped to midwicket",1st innings,2.1,no run,15,0,15/0,"Mpofu to Mohammad Hafeez, no run",,"good length and straight in line, tapped to midwicket",0
