,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Kamran Akmal,41028,Tim Bresnan,9310,"Bresnan to Kamran Akmal, no run good length delivery on off stump. Defended",1st innings,0.1,no run,0,0,0/0,"Bresnan to Kamran Akmal, no run",,good length delivery on off stump. Defended,0
1,2,Kamran Akmal,41028,Tim Bresnan,9310,"Bresnan to Kamran Akmal, no run pushed into the covers",1st innings,0.2,no run,0,0,0/0,"Bresnan to Kamran Akmal, no run",,pushed into the covers,0
2,3,Kamran Akmal,41028,Tim Bresnan,9310,"Bresnan to Kamran Akmal, 1 run banged in short, slightly down the leg-side, pulled around the corner to deep square leg",1st innings,0.3,run,1,1,1/0,"Bresnan to Kamran Akmal, 1 run",,"banged in short, slightly down the leg-side, pulled around the corner to deep square leg",0
3,4,Mohammad Hafeez,41434,Tim Bresnan,9310,"Bresnan to Mohammad Hafeez, no run outside off, climbing off the seam, cracking delivery",1st innings,0.4,no run,1,0,1/0,"Bresnan to Mohammad Hafeez, no run",,"outside off, climbing off the seam, cracking delivery",0
4,5,Mohammad Hafeez,41434,Tim Bresnan,9310,"Bresnan to Mohammad Hafeez, 1 leg bye on the pads, whipped fine to pick off another single",1st innings,0.5,leg bye,2,1,2/0,"Bresnan to Mohammad Hafeez, 1 leg bye",,"on the pads, whipped fine to pick off another single",0
5,6,Kamran Akmal,41028,Tim Bresnan,9310,"Bresnan to Kamran Akmal, no run good splice-rattling finale to the over. Tidy enough opening foray",1st innings,0.6,no run,2,0,2/0,"Bresnan to Kamran Akmal, no run",,good splice-rattling finale to the over. Tidy enough opening foray,0
6,7,Mohammad Hafeez,41434,James Anderson,8608,"Anderson to Mohammad Hafeez, no run outside off, zipping away, a loose poke from Hafeez",1st innings,1.1,no run,2,0,2/0,"Anderson to Mohammad Hafeez, no run",,"outside off, zipping away, a loose poke from Hafeez",0
7,8,Mohammad Hafeez,41434,James Anderson,8608,"Anderson to Mohammad Hafeez, no run cracking double-whammy, a big nipbacker, cracks into the thigh",1st innings,1.2,no run,2,0,2/0,"Anderson to Mohammad Hafeez, no run",,"cracking double-whammy, a big nipbacker, cracks into the thigh",0
8,9,Mohammad Hafeez,41434,James Anderson,8608,"Anderson to Mohammad Hafeez, no run and that one goes straight on. Hafeez shoulders arms a touch uncertainly, as well he might",1st innings,1.3,no run,2,0,2/0,"Anderson to Mohammad Hafeez, no run",,"and that one goes straight on. Hafeez shoulders arms a touch uncertainly, as well he might",0
9,10,Mohammad Hafeez,41434,James Anderson,8608,"Anderson to Mohammad Hafeez, 1 run on the toes, zipping into the leg-side",1st innings,1.4,run,3,1,3/0,"Anderson to Mohammad Hafeez, 1 run",,"on the toes, zipping into the leg-side",0
