,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Aaron Finch,5334,Kyle Abbott,297583,"Abbott to Finch, no run short and wide from Abbott to start, a poor ball. Finch goes after his cut but chops it towards the keeper first up. Good stop by de Kock.",1st innings,David Warner,219889,,,0.1,no run,0,0,0/0,"Abbott to Finch, no run",,"short and wide from Abbott to start, a poor ball. Finch goes after his cut but chops it towards the keeper first up. Good stop by de Kock.",0
1,2,Aaron Finch,5334,Kyle Abbott,297583,"Abbott to Finch, 2 runs straighter this time, full and straight, brings this back but Finch squeezes his drive to backward square leg for a couple.",1st innings,David Warner,219889,,,0.2,run,2,2,2/0,"Abbott to Finch, 2 runs",,"straighter this time, full and straight, brings this back but Finch squeezes his drive to backward square leg for a couple.",0
2,3,Aaron Finch,5334,Kyle Abbott,297583,"Abbott to Finch, OUT bowled im. One down already. Too exuberant from Finch. But a beautiful delivery too. The perfect delivery to Finch, akin to Southee's ball against Finch in Auckland. Full, just outside off, and so Finch thinks he can hit on the up. But the ball jags back just enough to go through a massive gap between bat and pad. Sends the off stump for a walk. Magnificent start for SA.",1st innings,David Warner,219889,,,0.3,out,2,0,2/1,"Abbott to Finch, OUT",,"bowled im. One down already. Too exuberant from Finch. But a beautiful delivery too. The perfect delivery to Finch, akin to Southee's ball against Finch in Auckland. Full, just outside off, and so Finch thinks he can hit on the up. But the ball jags back just enough to go through a massive gap between bat and pad. Sends the off stump for a walk. Magnificent start for SA.",1
3,4,Steven Smith,267192,Kyle Abbott,297583,"Abbott to Smith, no run full outside off, 136 kph. Lovely length, inviting some swing. Gets just enough away swing. Respectfully left",1st innings,David Warner,219889,,,0.4,no run,2,0,2/1,"Abbott to Smith, no run",,"full outside off, 136 kph. Lovely length, inviting some swing. Gets just enough away swing. Respectfully left",1
4,5,Steven Smith,267192,Kyle Abbott,297583,"Abbott to Smith, no run brings it back again. Moving the ball both ways. Drags the length back a tad, Smith misses his flick and is struck high on the back leg.",1st innings,David Warner,219889,,,0.5,no run,2,0,2/1,"Abbott to Smith, no run",,"brings it back again. Moving the ball both ways. Drags the length back a tad, Smith misses his flick and is struck high on the back leg.",1
5,6,Steven Smith,267192,Kyle Abbott,297583,"Abbott to Smith, no run beautiful over. Lovely channels. Back of a length outside off, Smith goes back and gets his head over the ball to say that's enough for now.",1st innings,David Warner,219889,,,0.6,no run,2,0,2/1,"Abbott to Smith, no run",,"beautiful over. Lovely channels. Back of a length outside off, Smith goes back and gets his head over the ball to say that's enough for now.",1
6,7,David Warner,219889,Dwaine Pretorius,327830,"Pretorius to Warner, 1 run wonderful batting from Warner. Rather full outside off, Warner checks his drive towards mid-off. Sees an opportunity for run and gets to the other end. A real classy single, something he has developed a lot since his finger injury",1st innings,Steven Smith,267192,Kyle Abbott,297583,1.1,run,3,1,3/1,"Pretorius to Warner, 1 run",,"wonderful batting from Warner. Rather full outside off, Warner checks his drive towards mid-off. Sees an opportunity for run and gets to the other end. A real classy single, something he has developed a lot since his finger injury",1
7,8,Steven Smith,267192,Dwaine Pretorius,327830,"Pretorius to Smith, no run 136 kph, these are good lengths, full again. Not a lot of swing and so Smith can easily block to mid-on",1st innings,David Warner,219889,Kyle Abbott,297583,1.2,no run,3,0,3/1,"Pretorius to Smith, no run",,"136 kph, these are good lengths, full again. Not a lot of swing and so Smith can easily block to mid-on",1
8,9,Steven Smith,267192,Dwaine Pretorius,327830,"Pretorius to Smith, 1 run too straight this time, Smith walks across and tucks this down to fine leg. Out if he missed but he rarely misses",1st innings,David Warner,219889,Kyle Abbott,297583,1.3,run,4,1,4/1,"Pretorius to Smith, 1 run",,"too straight this time, Smith walks across and tucks this down to fine leg. Out if he missed but he rarely misses",1
9,10,David Warner,219889,Dwaine Pretorius,327830,"Pretorius to Warner, FOUR runs awesome stuff. Not a bad delivery at all. Back of a length on middle and off. He just backs away a touch to make some room and angle his bat to get the ball through extra cover. Just a punch for four.",1st innings,Steven Smith,267192,Kyle Abbott,297583,1.4,four,8,4,8/1,"Pretorius to Warner, FOUR runs",,awesome stuff. Not a bad delivery at all. Back of a length on middle and off. He just backs away a touch to make some room and angle his bat to get the ball through extra cover. Just a punch for four.,1
