,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Chris Gayle,51880,Dawlat Zadran,516561,"Dawlat Zadran to Gayle, no run back of a length at off stump, defended down the pitch off the back foot",1st innings,0.1,no run,0,0,0/0,"Dawlat Zadran to Gayle, no run",,"back of a length at off stump, defended down the pitch off the back foot",0
1,2,Chris Gayle,51880,Dawlat Zadran,516561,"Dawlat Zadran to Gayle, 2 runs length and some late swing into the pads. Hurriedly brings a closed face down at it and tickles it through midwicket",1st innings,0.2,run,2,2,2/0,"Dawlat Zadran to Gayle, 2 runs",,length and some late swing into the pads. Hurriedly brings a closed face down at it and tickles it through midwicket,0
2,3,Chris Gayle,51880,Dawlat Zadran,516561,"Dawlat Zadran to Gayle, no run good length just outside off, tapped to mid-off on the up",1st innings,0.3,no run,2,0,2/0,"Dawlat Zadran to Gayle, no run",,"good length just outside off, tapped to mid-off on the up",0
3,4,Chris Gayle,51880,Dawlat Zadran,516561,"Dawlat Zadran to Gayle, no run short ball at a leg stump line surprises him and he's forced to drop his front shoulder rapidly to let it go",1st innings,0.4,no run,2,0,2/0,"Dawlat Zadran to Gayle, no run",,short ball at a leg stump line surprises him and he's forced to drop his front shoulder rapidly to let it go,0
4,5,Chris Gayle,51880,Dawlat Zadran,516561,"Dawlat Zadran to Gayle, no run <b>beats the outside edge</b> as this angles in at off stump, draws him forward and then holds its line to skid past his bat",1st innings,0.5,no run,2,0,2/0,"Dawlat Zadran to Gayle, no run",,"<b>beats the outside edge</b> as this angles in at off stump, draws him forward and then holds its line to skid past his bat",0
5,6,Chris Gayle,51880,Dawlat Zadran,516561,"Dawlat Zadran to Gayle, no run good length on off stump, defended on the front foot",1st innings,0.6,no run,2,0,2/0,"Dawlat Zadran to Gayle, no run",,"good length on off stump, defended on the front foot",0
6,7,Evin Lewis,431901,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Lewis, 1 run back of a length on leg stump, shovelled to deep square off the back foot",1st innings,1.1,run,3,1,3/0,"Mujeeb Ur Rahman to Lewis, 1 run",,"back of a length on leg stump, shovelled to deep square off the back foot",0
7,8,Chris Gayle,51880,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Gayle, no run good length on off stump, goes deep in the crease and blocks on the back foot",1st innings,1.2,no run,3,0,3/0,"Mujeeb Ur Rahman to Gayle, no run",,"good length on off stump, goes deep in the crease and blocks on the back foot",0
8,9,Chris Gayle,51880,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Gayle, 1 run short of a length just outside off, sliced to backward point...whose demon lob clears the keeper and gives them an overthrow at midwicket",1st innings,1.3,run,4,1,4/0,"Mujeeb Ur Rahman to Gayle, 1 run",,"short of a length just outside off, sliced to backward point...whose demon lob clears the keeper and gives them an overthrow at midwicket",0
9,10,Evin Lewis,431901,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Lewis, no run back of a length and skidding into the stumps. Punched to midwicket off the back foot",1st innings,1.4,no run,4,0,4/0,"Mujeeb Ur Rahman to Lewis, no run",,back of a length and skidding into the stumps. Punched to midwicket off the back foot,0
10,11,Evin Lewis,431901,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Lewis, no run short of a length and in at leg stump, cops it on the thigh guard as he looks to glance",1st innings,1.5,no run,4,0,4/0,"Mujeeb Ur Rahman to Lewis, no run",,"short of a length and in at leg stump, cops it on the thigh guard as he looks to glance",0
11,12,Evin Lewis,431901,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Lewis, no run good length outside off, inside edge on the forward defence",1st innings,1.6,no run,4,0,4/0,"Mujeeb Ur Rahman to Lewis, no run",,"good length outside off, inside edge on the forward defence",0
12,13,Chris Gayle,51880,Dawlat Zadran,516561,"Dawlat Zadran to Gayle, no run bouncer at a leg stump line, he's forced to duck again. With his bat hanging up",1st innings,2.1,no run,4,0,4/0,"Dawlat Zadran to Gayle, no run",,"bouncer at a leg stump line, he's forced to duck again. With his bat hanging up",0
13,14,Chris Gayle,51880,Dawlat Zadran,516561,"Dawlat Zadran to Gayle, no run short of a length at off stump, defended off the back foot",1st innings,2.2,no run,4,0,4/0,"Dawlat Zadran to Gayle, no run",,"short of a length at off stump, defended off the back foot",0
14,15,Chris Gayle,51880,Dawlat Zadran,516561,"Dawlat Zadran to Gayle, 1 run short of a length on the thigh and whipped to fine leg",1st innings,2.3,run,5,1,5/0,"Dawlat Zadran to Gayle, 1 run",,short of a length on the thigh and whipped to fine leg,0
15,15,Evin Lewis,431901,Dawlat Zadran,516561,"Dawlat Zadran to Lewis, 1 wide good length with some shape down leg side. Can't get bat on the flick",1st innings,2.3,wide,6,1,6/0,"Dawlat Zadran to Lewis, 1 wide",,good length with some shape down leg side. Can't get bat on the flick,0
16,16,Evin Lewis,431901,Dawlat Zadran,516561,"Dawlat Zadran to Lewis, no run back of a length at off stump, tapped to mid-off on the up",1st innings,2.4,no run,6,0,6/0,"Dawlat Zadran to Lewis, no run",,"back of a length at off stump, tapped to mid-off on the up",0
17,17,Evin Lewis,431901,Dawlat Zadran,516561,"Dawlat Zadran to Lewis, no run offcutter at a length, pushed outside off. Thinks about the drive and withdraws",1st innings,2.5,no run,6,0,6/0,"Dawlat Zadran to Lewis, no run",,"offcutter at a length, pushed outside off. Thinks about the drive and withdraws",0
18,18,Evin Lewis,431901,Dawlat Zadran,516561,"Dawlat Zadran to Lewis, no run ",1st innings,2.6,no run,6,0,6/0,"Dawlat Zadran to Lewis, no run",,,0
19,19,Chris Gayle,51880,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Gayle, no run good length on off stump, defended on the front foot",1st innings,3.1,no run,6,0,6/0,"Mujeeb Ur Rahman to Gayle, no run",,"good length on off stump, defended on the front foot",0
20,20,Chris Gayle,51880,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Gayle, 1 run length on the pads, swipes across the line and loses control on the bat. Looks it has lobbed off his thigh to short fine's left but the umpire reckons there's bat/glove",1st innings,3.2,run,7,1,7/0,"Mujeeb Ur Rahman to Gayle, 1 run",,"length on the pads, swipes across the line and loses control on the bat. Looks it has lobbed off his thigh to short fine's left but the umpire reckons there's bat/glove",0
21,21,Evin Lewis,431901,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Lewis, no run back of a length on leg stump, punched to mid-on off the back foot",1st innings,3.3,no run,7,0,7/0,"Mujeeb Ur Rahman to Lewis, no run",,"back of a length on leg stump, punched to mid-on off the back foot",0
22,22,Evin Lewis,431901,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Lewis, FOUR runs short of a length and in at leg stump. Gets deep in the crease and tickles it past short fine where Stanikzai is positioned. He's still no 100% and won't cut this off",1st innings,3.4,four,11,4,11/0,"Mujeeb Ur Rahman to Lewis, FOUR runs",,short of a length and in at leg stump. Gets deep in the crease and tickles it past short fine where Stanikzai is positioned. He's still no 100% and won't cut this off,0
23,23,Evin Lewis,431901,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Lewis, no run back of a length at middle stump, punched back to the bowler off the back foot",1st innings,3.5,no run,11,0,11/0,"Mujeeb Ur Rahman to Lewis, no run",,"back of a length at middle stump, punched back to the bowler off the back foot",0
24,24,Evin Lewis,431901,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Lewis, no run googly, short and wide outside off. Makes too much room for the cut and is beaten",1st innings,3.6,no run,11,0,11/0,"Mujeeb Ur Rahman to Lewis, no run",,"googly, short and wide outside off. Makes too much room for the cut and is beaten",0
