,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,William Porterfield,24611,Tinashe Panyangara,55705,"Panyangara to Porterfield, no run Panyangara's loosener is not quick, but it is bang on target. Shaping in to middle and off, and Porterfield leans forward to defend.",1st innings,,,,,0.1,no run,0,0,0/0,"Panyangara to Porterfield, no run",,"Panyangara's loosener is not quick, but it is bang on target. Shaping in to middle and off, and Porterfield leans forward to defend.",0
1,2,William Porterfield,24611,Tinashe Panyangara,55705,"Panyangara to Porterfield, no run Porterfield gets himself in a bit of a tangle looking to tuck this one to leg, and the ball pops uppishly towards midwicket. Well short though.",1st innings,,,,,0.2,no run,0,0,0/0,"Panyangara to Porterfield, no run",,"Porterfield gets himself in a bit of a tangle looking to tuck this one to leg, and the ball pops uppishly towards midwicket. Well short though.",0
2,3,William Porterfield,24611,Tinashe Panyangara,55705,"Panyangara to Porterfield, no run he's also got Wellington Masakadza at point, and the newest member of Zimbabwe's squad rushes in to stop this nudge off the back foot.",1st innings,,,,,0.3,no run,0,0,0/0,"Panyangara to Porterfield, no run",,"he's also got Wellington Masakadza at point, and the newest member of Zimbabwe's squad rushes in to stop this nudge off the back foot.",0
3,4,William Porterfield,24611,Tinashe Panyangara,55705,"Panyangara to Porterfield, no run this has kept slightly low outside off, Porterfield leaving well alone. It was wide enough that the stumps were never in danger, despite the low bounce.",1st innings,,,,,0.4,no run,0,0,0/0,"Panyangara to Porterfield, no run",,"this has kept slightly low outside off, Porterfield leaving well alone. It was wide enough that the stumps were never in danger, despite the low bounce.",0
4,5,William Porterfield,24611,Tinashe Panyangara,55705,"Panyangara to Porterfield, no run nicely accurate from Panyangara, giving Porterfield no width with a length ball on middle. Defended back down the track.",1st innings,,,,,0.5,no run,0,0,0/0,"Panyangara to Porterfield, no run",,"nicely accurate from Panyangara, giving Porterfield no width with a length ball on middle. Defended back down the track.",0
5,6,William Porterfield,24611,Tinashe Panyangara,55705,"Panyangara to Porterfield, no run now there is bounce! Is the track slightly two-paced? Again Porterfield raised his arms to leave, but this one leapt up and Mutumbami took it at head height.",1st innings,Paul Stirling,303427,,,1.0,no run,0,0,0/0,"Panyangara to Porterfield, no run",,"now there is bounce! Is the track slightly two-paced? Again Porterfield raised his arms to leave, but this one leapt up and Mutumbami took it at head height.",0
6,7,Paul Stirling,303427,Luke Jongwe,541224,"Jongwe to Stirling, no run Jongwe hits a length outside off, the ball seaming in to the right-handed Stirling. But it's wide of off stump, and left alone.",1st innings,William Porterfield,24611,Tinashe Panyangara,55705,1.1,no run,0,0,0/0,"Jongwe to Stirling, no run",,"Jongwe hits a length outside off, the ball seaming in to the right-handed Stirling. But it's wide of off stump, and left alone.",0
7,8,Paul Stirling,303427,Luke Jongwe,541224,"Jongwe to Stirling, no run leading edge! This was the outswinger, and Stirling was perhaps too early into his clip to leg. But the ball drops well short of extra cover.",1st innings,William Porterfield,24611,Tinashe Panyangara,55705,1.2,no run,0,0,0/0,"Jongwe to Stirling, no run",,"leading edge! This was the outswinger, and Stirling was perhaps too early into his clip to leg. But the ball drops well short of extra cover.",0
8,9,Paul Stirling,303427,Luke Jongwe,541224,"Jongwe to Stirling, 2 runs back of a length, and curving gently away outside off. Stirling stands tall and gets off the mark with a firm push through cover point.",1st innings,William Porterfield,24611,Tinashe Panyangara,55705,1.3,run,2,2,2/0,"Jongwe to Stirling, 2 runs",,"back of a length, and curving gently away outside off. Stirling stands tall and gets off the mark with a firm push through cover point.",0
9,10,Paul Stirling,303427,Luke Jongwe,541224,"Jongwe to Stirling, no run a straighter line from Jongwe, but a similar length. Stirling goes back and across to defend.",1st innings,William Porterfield,24611,Tinashe Panyangara,55705,1.4,no run,2,0,2/0,"Jongwe to Stirling, no run",,"a straighter line from Jongwe, but a similar length. Stirling goes back and across to defend.",0
