,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Dimuth Karunaratne,227772,Sheldon Cottrell,495551,"Cottrell to Karunaratne, 1 run straight into the pads, flicked down to square leg",1st innings,Kusal Perera,300631,,,0.1,run,1,1,1/0,"Cottrell to Karunaratne, 1 run",,"straight into the pads, flicked down to square leg",0
1,2,Kusal Perera,300631,Sheldon Cottrell,495551,"Cottrell to Perera, no run off-stump line, defended back to Cottrell",1st innings,Dimuth Karunaratne,227772,,,0.2,no run,1,0,1/0,"Cottrell to Perera, no run",,"off-stump line, defended back to Cottrell",0
2,3,Kusal Perera,300631,Sheldon Cottrell,495551,"Cottrell to Perera, no run fuller, and a hint of movement. Driven to mid-off",1st innings,Dimuth Karunaratne,227772,,,0.3,no run,1,0,1/0,"Cottrell to Perera, no run",,"fuller, and a hint of movement. Driven to mid-off",0
3,4,Kusal Perera,300631,Sheldon Cottrell,495551,"Cottrell to Perera, no run hits the pads but is well down legside for the appeal to have any excitement",1st innings,Dimuth Karunaratne,227772,,,0.4,no run,1,0,1/0,"Cottrell to Perera, no run",,hits the pads but is well down legside for the appeal to have any excitement,0
4,5,Kusal Perera,300631,Sheldon Cottrell,495551,"Cottrell to Perera, no run rolled his fingers over that, but gave Perera too much width. No timing, and it goes straight to point",1st innings,Dimuth Karunaratne,227772,,,0.5,no run,1,0,1/0,"Cottrell to Perera, no run",,"rolled his fingers over that, but gave Perera too much width. No timing, and it goes straight to point",0
5,6,Kusal Perera,300631,Sheldon Cottrell,495551,"Cottrell to Perera, 1 run nurdled down to third man. Good first over from West Indies",1st innings,Dimuth Karunaratne,227772,,,0.6,run,2,1,2/0,"Cottrell to Perera, 1 run",,nurdled down to third man. Good first over from West Indies,0
6,7,Kusal Perera,300631,Oshane Thomas,914567,"Thomas to Perera, no run angling away from off stump. Good line and length. Defended into the covers",1st innings,Dimuth Karunaratne,227772,Sheldon Cottrell,495551,1.1,no run,2,0,2/0,"Thomas to Perera, no run",,angling away from off stump. Good line and length. Defended into the covers,0
7,8,Kusal Perera,300631,Oshane Thomas,914567,"Thomas to Perera, no run shorter and into Perera's ribs. Think it came back in slightly too. Strong start from Thomas",1st innings,Dimuth Karunaratne,227772,Sheldon Cottrell,495551,1.2,no run,2,0,2/0,"Thomas to Perera, no run",,shorter and into Perera's ribs. Think it came back in slightly too. Strong start from Thomas,0
8,9,Kusal Perera,300631,Oshane Thomas,914567,"Thomas to Perera, 2 runs gets it fine of the point fielder on this occasion. Requires third man to cut it off, but the batsmen run two",1st innings,Dimuth Karunaratne,227772,Sheldon Cottrell,495551,1.3,run,4,2,4/0,"Thomas to Perera, 2 runs",,"gets it fine of the point fielder on this occasion. Requires third man to cut it off, but the batsmen run two",0
9,10,Kusal Perera,300631,Oshane Thomas,914567,"Thomas to Perera, FOUR runs glorious from Perera! That was Sanath-like. A little bit of width and Perera drills through the extra cover region, sending the ball racing for four",1st innings,Dimuth Karunaratne,227772,Sheldon Cottrell,495551,1.4,four,8,4,8/0,"Thomas to Perera, FOUR runs",,"glorious from Perera! That was Sanath-like. A little bit of width and Perera drills through the extra cover region, sending the ball racing for four",0
10,11,Kusal Perera,300631,Oshane Thomas,914567,"Thomas to Perera, no run leaves it alone",1st innings,Dimuth Karunaratne,227772,Sheldon Cottrell,495551,1.5,no run,8,0,8/0,"Thomas to Perera, no run",,leaves it alone,0
11,12,Kusal Perera,300631,Oshane Thomas,914567,"Thomas to Perera, no run short, targeted the body again. Tucks the batsman up",1st innings,Dimuth Karunaratne,227772,Sheldon Cottrell,495551,1.6,no run,8,0,8/0,"Thomas to Perera, no run",,"short, targeted the body again. Tucks the batsman up",0
12,13,Dimuth Karunaratne,227772,Sheldon Cottrell,495551,"Cottrell to Karunaratne, no run yorker, and <strong>nearly chopped it on</strong>! It got underneath the bat and was trickling on after hitting the bottom of the bat. Karunaratne had to be sharp to knock it away with the back of the bat",1st innings,Kusal Perera,300631,Oshane Thomas,914567,2.1,no run,8,0,8/0,"Cottrell to Karunaratne, no run",,"yorker, and <strong>nearly chopped it on</strong>! It got underneath the bat and was trickling on after hitting the bottom of the bat. Karunaratne had to be sharp to knock it away with the back of the bat",0
13,14,Dimuth Karunaratne,227772,Sheldon Cottrell,495551,"Cottrell to Karunaratne, no run driven back to the bowler",1st innings,Kusal Perera,300631,Oshane Thomas,914567,2.2,no run,8,0,8/0,"Cottrell to Karunaratne, no run",,driven back to the bowler,0
14,14,Dimuth Karunaratne,227772,Sheldon Cottrell,495551,"Cottrell to Karunaratne, 1 wide a drag down this time. Cottrell hasn't quite got his lines right so far",1st innings,Kusal Perera,300631,Oshane Thomas,914567,2.2,wide,9,1,9/0,"Cottrell to Karunaratne, 1 wide",,a drag down this time. Cottrell hasn't quite got his lines right so far,0
15,15,Dimuth Karunaratne,227772,Sheldon Cottrell,495551,"Cottrell to Karunaratne, FOUR runs another example of that. Full on leg stump, and with fine leg up, that was asking for trouble. Glanced past the man, and there was no stopping it racing to the boundary",1st innings,Kusal Perera,300631,Oshane Thomas,914567,2.3,four,13,4,13/0,"Cottrell to Karunaratne, FOUR runs",,"another example of that. Full on leg stump, and with fine leg up, that was asking for trouble. Glanced past the man, and there was no stopping it racing to the boundary",0
16,16,Dimuth Karunaratne,227772,Sheldon Cottrell,495551,"Cottrell to Karunaratne, no run this one was a half-volley well outside off stump. Lucky for him that the Sri Lanka captain missed out",1st innings,Kusal Perera,300631,Oshane Thomas,914567,2.4,no run,13,0,13/0,"Cottrell to Karunaratne, no run",,this one was a half-volley well outside off stump. Lucky for him that the Sri Lanka captain missed out,0
17,17,Dimuth Karunaratne,227772,Sheldon Cottrell,495551,"Cottrell to Karunaratne, FOUR runs gorgeous shot. Full on middle and leg, and the batsman works it away through midwicket. Perfectly balanced at the moment of impact and dispatched with authority. Expensive over",1st innings,Kusal Perera,300631,Oshane Thomas,914567,2.5,four,17,4,17/0,"Cottrell to Karunaratne, FOUR runs",,"gorgeous shot. Full on middle and leg, and the batsman works it away through midwicket. Perfectly balanced at the moment of impact and dispatched with authority. Expensive over",0
18,18,Dimuth Karunaratne,227772,Sheldon Cottrell,495551,"Cottrell to Karunaratne, no run some frustration in that last delivery. Well directed bouncer, and Karunaratne happy to duck under",1st innings,Kusal Perera,300631,Oshane Thomas,914567,2.6,no run,17,0,17/0,"Cottrell to Karunaratne, no run",,"some frustration in that last delivery. Well directed bouncer, and Karunaratne happy to duck under",0
19,19,Kusal Perera,300631,Oshane Thomas,914567,"Thomas to Perera, 1 run angled down to third man",1st innings,Dimuth Karunaratne,227772,Sheldon Cottrell,495551,3.1,run,18,1,18/0,"Thomas to Perera, 1 run",,angled down to third man,0
