,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,0,Andrew Strauss,20387,Shafiul Islam,288305,"Shafiul Islam to Strauss, 1 wide begins with a wide down the leg side...a gentle loosener",1st innings,Matt Prior,18675,,,0.0,wide,1,1,1/0,"Shafiul Islam to Strauss, 1 wide",,begins with a wide down the leg side...a gentle loosener,0
1,1,Andrew Strauss,20387,Shafiul Islam,288305,"Shafiul Islam to Strauss, 1 run on leg stump, a hint of swing but it's easily flicked out to deep square leg",1st innings,Matt Prior,18675,,,0.1,run,2,1,2/0,"Shafiul Islam to Strauss, 1 run",,"on leg stump, a hint of swing but it's easily flicked out to deep square leg",0
2,2,Matt Prior,18675,Shafiul Islam,288305,"Shafiul Islam to Prior, no run that's a good one, Prior is beaten by one which straightens from outside off stump and draws the batsman into a loose push",1st innings,Andrew Strauss,20387,,,0.2,no run,2,0,2/0,"Shafiul Islam to Prior, no run",,"that's a good one, Prior is beaten by one which straightens from outside off stump and draws the batsman into a loose push",0
3,3,Matt Prior,18675,Shafiul Islam,288305,"Shafiul Islam to Prior, no run beauty! Two in two, but this one was better. Started closer to the stumps and held its line to zip past the outside edge. Squared up Prior completely",1st innings,Andrew Strauss,20387,,,0.3,no run,2,0,2/0,"Shafiul Islam to Prior, no run",,"beauty! Two in two, but this one was better. Started closer to the stumps and held its line to zip past the outside edge. Squared up Prior completely",0
4,4,Matt Prior,18675,Shafiul Islam,288305,"Shafiul Islam to Prior, no run fuller and wider outside off which allows Prior to leave alone",1st innings,Andrew Strauss,20387,,,0.4,no run,2,0,2/0,"Shafiul Islam to Prior, no run",,fuller and wider outside off which allows Prior to leave alone,0
5,5,Matt Prior,18675,Shafiul Islam,288305,"Shafiul Islam to Prior, 1 run back of a length outside off, driven square towards backward point who can't stop it cleanly despite a good dive",1st innings,Andrew Strauss,20387,,,0.5,run,3,1,3/0,"Shafiul Islam to Prior, 1 run",,"back of a length outside off, driven square towards backward point who can't stop it cleanly despite a good dive",0
6,6,Andrew Strauss,20387,Shafiul Islam,288305,"Shafiul Islam to Strauss, 1 run worked off middle and leg to the man at deep square",1st innings,Matt Prior,18675,,,0.6,run,4,1,4/0,"Shafiul Islam to Strauss, 1 run",,worked off middle and leg to the man at deep square,0
7,7,Andrew Strauss,20387,Rubel Hossain,300619,"Rubel Hossain to Strauss, no run on off stump, Strauss defends on the back foot to the leg side",1st innings,Matt Prior,18675,Shafiul Islam,288305,1.1,no run,4,0,4/0,"Rubel Hossain to Strauss, no run",,"on off stump, Strauss defends on the back foot to the leg side",0
8,8,Andrew Strauss,20387,Rubel Hossain,300619,"Rubel Hossain to Strauss, no run a strangled shout for lbw as Strauss misses a pull, beaten by a lack of bounce, but it's still going well over the stumps",1st innings,Matt Prior,18675,Shafiul Islam,288305,1.2,no run,4,0,4/0,"Rubel Hossain to Strauss, no run",,"a strangled shout for lbw as Strauss misses a pull, beaten by a lack of bounce, but it's still going well over the stumps",0
9,9,Andrew Strauss,20387,Rubel Hossain,300619,"Rubel Hossain to Strauss, 2 runs worked away through midwicket, nicely placed and allows time for a couple as deep square scampers around",1st innings,Matt Prior,18675,Shafiul Islam,288305,1.3,run,6,2,6/0,"Rubel Hossain to Strauss, 2 runs",,"worked away through midwicket, nicely placed and allows time for a couple as deep square scampers around",0
10,10,Andrew Strauss,20387,Rubel Hossain,300619,"Rubel Hossain to Strauss, no run another appeal for lbw as Strauss misses another pull, this shout is more elongated but it's pitched well outside leg stump...oh my goodness, they <b>review</b> it. What a waste. It started not out and it's still not out.",1st innings,Matt Prior,18675,Shafiul Islam,288305,1.4,no run,6,0,6/0,"Rubel Hossain to Strauss, no run",,"another appeal for lbw as Strauss misses another pull, this shout is more elongated but it's pitched well outside leg stump...oh my goodness, they <b>review</b> it. What a waste. It started not out and it's still not out.",0
11,11,Andrew Strauss,20387,Rubel Hossain,300619,"Rubel Hossain to Strauss, no run that's a good one outside off, pushed across Strauss who felt for it playing away from his body",1st innings,Matt Prior,18675,Shafiul Islam,288305,1.5,no run,6,0,6/0,"Rubel Hossain to Strauss, no run",,"that's a good one outside off, pushed across Strauss who felt for it playing away from his body",0
12,12,Andrew Strauss,20387,Rubel Hossain,300619,"Rubel Hossain to Strauss, no run back of a length and solidly defended back towards the bowler",1st innings,Matt Prior,18675,Shafiul Islam,288305,1.6,no run,6,0,6/0,"Rubel Hossain to Strauss, no run",,back of a length and solidly defended back towards the bowler,0
13,13,Matt Prior,18675,Shafiul Islam,288305,"Shafiul Islam to Prior, 1 run leans forward and opens the face to guide the ball through backward point...looks for two but third man is round quickly",1st innings,Andrew Strauss,20387,Rubel Hossain,300619,2.1,run,7,1,7/0,"Shafiul Islam to Prior, 1 run",,leans forward and opens the face to guide the ball through backward point...looks for two but third man is round quickly,0
14,14,Andrew Strauss,20387,Shafiul Islam,288305,"Shafiul Islam to Strauss, 1 run full outside off, drives and gets a thickish out edge down to third man",1st innings,Matt Prior,18675,Rubel Hossain,300619,2.2,run,8,1,8/0,"Shafiul Islam to Strauss, 1 run",,"full outside off, drives and gets a thickish out edge down to third man",0
15,15,Matt Prior,18675,Shafiul Islam,288305,"Shafiul Islam to Prior, FOUR runs hint of width and it's met with a flowing square drive which races between point and cover...that will make Prior feel better",1st innings,Andrew Strauss,20387,Rubel Hossain,300619,2.3,four,12,4,12/0,"Shafiul Islam to Prior, FOUR runs",,hint of width and it's met with a flowing square drive which races between point and cover...that will make Prior feel better,0
16,16,Matt Prior,18675,Shafiul Islam,288305,"Shafiul Islam to Prior, no run tighter to off stump, Prior onto the front foot and pushed down to mid-on",1st innings,Andrew Strauss,20387,Rubel Hossain,300619,2.4,no run,12,0,12/0,"Shafiul Islam to Prior, no run",,"tighter to off stump, Prior onto the front foot and pushed down to mid-on",0
17,17,Matt Prior,18675,Shafiul Islam,288305,"Shafiul Islam to Prior, no run full on off stump and pushed firmly towards the bowler...playing with the full face is key for Prior",1st innings,Andrew Strauss,20387,Rubel Hossain,300619,2.5,no run,12,0,12/0,"Shafiul Islam to Prior, no run",,full on off stump and pushed firmly towards the bowler...playing with the full face is key for Prior,0
18,18,Matt Prior,18675,Shafiul Islam,288305,"Shafiul Islam to Prior, no run full on middle and off, pushed to mid-on...a decent finish to the cover",1st innings,Andrew Strauss,20387,Rubel Hossain,300619,2.6,no run,12,0,12/0,"Shafiul Islam to Prior, no run",,"full on middle and off, pushed to mid-on...a decent finish to the cover",0
19,19,Andrew Strauss,20387,Rubel Hossain,300619,"Rubel Hossain to Strauss, no run back of a length and worked into the leg side",1st innings,Matt Prior,18675,Shafiul Islam,288305,3.1,no run,12,0,12/0,"Rubel Hossain to Strauss, no run",,back of a length and worked into the leg side,0
20,20,Andrew Strauss,20387,Rubel Hossain,300619,"Rubel Hossain to Strauss, no run tight on middle stump and Strauss defends...vital not to give Strauss any width",1st innings,Matt Prior,18675,Shafiul Islam,288305,3.2,no run,12,0,12/0,"Rubel Hossain to Strauss, no run",,tight on middle stump and Strauss defends...vital not to give Strauss any width,0
21,21,Andrew Strauss,20387,Rubel Hossain,300619,"Rubel Hossain to Strauss, no run pushed off the back foot into the covers",1st innings,Matt Prior,18675,Shafiul Islam,288305,3.3,no run,12,0,12/0,"Rubel Hossain to Strauss, no run",,pushed off the back foot into the covers,0
22,22,Andrew Strauss,20387,Rubel Hossain,300619,"Rubel Hossain to Strauss, no run good stuff from Rubel, on off stump and Strauss can only push it down to mid-off",1st innings,Matt Prior,18675,Shafiul Islam,288305,3.4,no run,12,0,12/0,"Rubel Hossain to Strauss, no run",,"good stuff from Rubel, on off stump and Strauss can only push it down to mid-off",0
23,23,Andrew Strauss,20387,Rubel Hossain,300619,"Rubel Hossain to Strauss, 1 run goes full this time and it's driven very straight by Strauss but without quite timing it which allows mid-on to cut off the shot",1st innings,Matt Prior,18675,Shafiul Islam,288305,3.5,run,13,1,13/0,"Rubel Hossain to Strauss, 1 run",,goes full this time and it's driven very straight by Strauss but without quite timing it which allows mid-on to cut off the shot,0
24,24,Matt Prior,18675,Rubel Hossain,300619,"Rubel Hossain to Prior, no run angled into the pads, half an appeal but it's going well down the leg side",1st innings,Andrew Strauss,20387,Shafiul Islam,288305,3.6,no run,13,0,13/0,"Rubel Hossain to Prior, no run",,"angled into the pads, half an appeal but it's going well down the leg side",0
25,25,Andrew Strauss,20387,Shafiul Islam,288305,"Shafiul Islam to Strauss, 1 run short on leg stump and it's tucked neatly out to deep square",1st innings,Matt Prior,18675,Rubel Hossain,300619,4.1,run,14,1,14/0,"Shafiul Islam to Strauss, 1 run",,short on leg stump and it's tucked neatly out to deep square,0
26,26,Matt Prior,18675,Shafiul Islam,288305,"Shafiul Islam to Prior, no run back of a length on off stump and Prior defends back to the bowler",1st innings,Andrew Strauss,20387,Rubel Hossain,300619,4.2,no run,14,0,14/0,"Shafiul Islam to Prior, no run",,back of a length on off stump and Prior defends back to the bowler,0
27,27,Matt Prior,18675,Shafiul Islam,288305,"Shafiul Islam to Prior, 2 runs a touch straight this time, Prior works it through midwicket",1st innings,Andrew Strauss,20387,Rubel Hossain,300619,4.3,run,16,2,16/0,"Shafiul Islam to Prior, 2 runs",,"a touch straight this time, Prior works it through midwicket",0
28,28,Matt Prior,18675,Shafiul Islam,288305,"Shafiul Islam to Prior, FOUR runs that's a lovely shot, a long half volley which Prior leans into and drives it perfectly through the covers...that's how he plays in Test cricket",1st innings,Andrew Strauss,20387,Rubel Hossain,300619,4.4,four,20,4,20/0,"Shafiul Islam to Prior, FOUR runs",,"that's a lovely shot, a long half volley which Prior leans into and drives it perfectly through the covers...that's how he plays in Test cricket",0
